bodyID,Volume,3DHBSh,Aqua-Calc,Article 1987
1323,0.07378613,75.7,74.52,77.56
1324,0.07185042,73.72,72.57,75.65
1325,0.07170634,73.57,72.42,75.51
1326,0.07880102,80.85,79.59,82.5
1327,0.07861582,80.66,79.4,82.32
1328,0.09588939,98.38,96.85,99.34
1329,0.09500701,97.48,95.96,98.47
1330,0.07885151,80.9,79.64,82.55
1331,0.07812028,80.15,78.9,81.83
1332,0.0772347,79.24,78.01,80.96
1333,0.08165987,83.78,82.48,85.32
1334,0.07428478,76.22,75.03,78.05
1335,0.06463848,66.32,65.28,68.55
1336,0.08567752,87.91,86.53,89.28
1337,0.07221982,74.1,72.94,76.02
1338,0.0736572,75.57,74.39,77.43
1339,0.07234615,74.23,73.07,76.14
1340,0.0663669,68.09,67.03,70.25
1341,0.06485678,66.54,65.51,68.76
1342,0.05474572,56.17,55.29,58.8
1343,0.07970392,81.78,80.5,83.39
1344,0.08126646,83.38,82.08,84.93
1345,0.09074188,93.1,91.65,94.26
1346,0.09859695,101.16,99.58,102.0
1347,0.0804561,82.55,81.26,84.13
1348,0.08279263,84.95,83.62,86.43
1349,0.05563579,57.08,56.19,59.68
1350,0.05404023,55.45,54.58,58.11
1351,0.07682683,78.82,77.6,80.56
1352,0.07350321,75.41,74.24,77.28
1353,0.07954245,81.61,80.34,83.23
1354,0.07822,80.25,79.0,81.93
1355,0.0853757,87.6,86.23,88.98
1356,0.06590264,67.62,66.56,69.79
1357,0.09149754,93.88,92.41,95.01
1358,0.06653059,68.26,67.2,70.41
1359,0.07974989,81.82,80.55,83.44
1360,0.0656066,67.31,66.26,69.5
1361,0.0794101,81.47,80.2,83.1
1362,0.05515095,56.58,55.7,59.2
1363,0.06969211,71.5,70.39,73.53
1364,0.08178398,83.91,82.6,85.44
1365,0.08648275,88.73,87.35,90.07
1366,0.07007085,71.89,70.77,73.9
1367,0.06230484,63.92,62.93,66.25
1368,0.0669536,68.69,67.62,70.83
1369,0.04817337,49.43,48.66,52.33
1370,0.06577067,67.48,66.43,69.66
1371,0.07202881,73.9,72.75,75.83
1372,0.06849209,70.27,69.18,72.34
1373,0.06363511,65.29,64.27,67.56
1374,0.07858993,80.63,79.38,82.29
1375,0.06215914,63.78,62.78,66.1
1376,0.05671758,58.19,57.28,60.74
1377,0.06769974,69.46,68.38,71.56
1378,0.07934582,81.41,80.14,83.04
1379,0.06012435,61.69,60.73,64.1
1380,0.06925946,71.06,69.95,73.1
1381,0.06153713,63.14,62.15,65.49
1382,0.06815844,69.93,68.84,72.02
1383,0.07972667,81.8,80.52,83.41
1384,0.07761837,79.64,78.39,81.34
1385,0.07617229,78.15,76.93,79.91
1386,0.0604937,62.07,61.1,64.46
1387,0.05988609,61.44,60.48,63.87
1388,0.08622229,88.46,87.08,89.81
1389,0.08250212,84.65,83.33,86.15
1390,0.07334985,75.26,74.08,77.13
1391,0.08702245,89.29,87.89,90.6
1392,0.0649956,66.69,65.65,68.9
1393,0.06906146,70.86,69.75,72.9
1394,0.07799865,80.03,78.78,81.71
1395,0.05752046,59.02,58.1,61.53
1396,0.06173023,63.34,62.35,65.68
1397,0.06015587,61.72,60.76,64.13
1398,0.0683414,70.12,69.02,72.2
1399,0.06623513,67.96,66.9,70.12
1400,0.08857087,90.87,89.46,92.13
1401,0.0738009,75.72,74.54,77.57
1402,0.08482189,87.03,85.67,88.43
1403,0.07300449,74.9,73.73,76.79
1404,0.08014722,82.23,80.95,83.83
1405,0.06160393,63.21,62.22,65.56
1406,0.08346828,85.64,84.3,87.1
1407,0.07226005,74.14,72.98,76.06
1408,0.09038932,92.74,91.29,93.92
1409,0.07547544,77.44,76.23,79.22
1410,0.06585213,67.56,66.51,69.74
1411,0.07280061,74.69,73.53,76.59
1412,0.07126402,73.12,71.98,75.07
1413,0.07954024,81.61,80.34,83.23
1414,0.06861215,70.4,69.3,72.46
1415,0.0542453,55.66,54.79,58.31
1416,0.07941555,81.48,80.21,83.11
1417,0.09538762,97.87,96.34,98.84
1418,0.08278996,84.94,83.62,86.43
1419,0.06569329,67.4,66.35,69.59
1420,0.08893119,91.24,89.82,92.48
1421,0.08751493,89.79,88.39,91.09
1422,0.07842311,80.46,79.21,82.13
1423,0.08316123,85.32,83.99,86.8
1424,0.06680374,68.54,67.47,70.68
1425,0.06560835,67.31,66.26,69.5
1426,0.08210039,84.23,82.92,85.75
1427,0.0617379,63.34,62.36,65.69
1428,0.07545319,77.41,76.21,79.2
1429,0.0834632,85.63,84.3,87.09
1430,0.09007817,92.42,90.98,93.61
1431,0.08109634,83.2,81.91,84.76
1432,0.09968734,102.28,100.68,103.08
1433,0.07875058,80.8,79.54,82.45
1434,0.07104617,72.89,71.76,74.86
1435,0.05661406,58.09,57.18,60.64
1436,0.07242576,74.31,73.15,76.22
1437,0.07356453,75.48,74.3,77.34
1438,0.06987195,71.69,70.57,73.7
1439,0.08315609,85.32,83.99,86.79
1440,0.07410635,76.03,74.85,77.88
1441,0.07551333,77.48,76.27,79.26
1442,0.07023155,72.06,70.93,74.06
1443,0.05625406,57.72,56.82,60.29
1444,0.07157983,73.44,72.3,75.39
1445,0.07840541,80.44,79.19,82.11
1446,0.07758143,79.6,78.36,81.3
1447,0.05110644,52.44,51.62,55.22
1448,0.07814039,80.17,78.92,81.85
1449,0.07697796,78.98,77.75,80.7
1450,0.07394039,75.86,74.68,77.71
1451,0.07300654,74.9,73.74,76.79
1452,0.08586359,88.1,86.72,89.46
1453,0.06104355,62.63,61.65,65.01
1454,0.0795296,81.6,80.32,83.22
1455,0.0755352,77.5,76.29,79.28
1456,0.07124931,73.1,71.96,75.06
1457,0.08672914,88.98,87.6,90.31
1458,0.07268197,74.57,73.41,76.47
1459,0.0873995,89.67,88.27,90.97
1460,0.07266714,74.56,73.39,76.46
1461,0.04657433,47.79,47.04,50.75
1462,0.06392092,65.58,64.56,67.84
1463,0.10450843,107.23,105.55,107.83
1464,0.09292374,95.34,93.85,96.41
1465,0.06717765,68.92,67.85,71.05
1466,0.07754954,79.57,78.33,81.27
1467,0.07486493,76.81,75.61,78.62
1468,0.06865572,70.44,69.34,72.51
1469,0.08436579,86.56,85.21,87.98
1470,0.07375458,75.67,74.49,77.53
1471,0.07947675,81.54,80.27,83.17
1472,0.07184272,73.71,72.56,75.65
1473,0.06596779,67.68,66.63,69.86
1474,0.07904856,81.1,79.84,82.74
1475,0.07163967,73.5,72.36,75.44
1476,0.05247918,53.84,53.0,56.57
1477,0.08021314,82.3,81.02,83.89
1478,0.07036417,72.19,71.07,74.19
1479,0.08061657,82.71,81.42,84.29
1480,0.07446583,76.4,75.21,78.23
1481,0.07777949,79.8,78.56,81.49
1482,0.06702881,68.77,67.7,70.9
1483,0.0583684,59.89,58.95,62.37
1484,0.06588539,67.6,66.54,69.78
1485,0.05858852,60.11,59.17,62.59
1486,0.05592174,57.38,56.48,59.96
1487,0.07835561,80.39,79.14,82.06
1488,0.05774563,59.25,58.32,61.76
1489,0.06231294,63.93,62.94,66.26
1490,0.07246568,74.35,73.19,76.26
1491,0.07836268,80.4,79.15,82.07
1492,0.08600222,88.24,86.86,89.6
1493,0.07699305,78.99,77.76,80.72
1494,0.0784214,80.46,79.21,82.13
1495,0.07555936,77.52,76.31,79.31
1496,0.07468545,76.63,75.43,78.45
1497,0.06970422,71.52,70.4,73.54
1498,0.07974385,81.82,80.54,83.43
1499,0.0690408,70.84,69.73,72.88
1500,0.05834769,59.86,58.93,62.35
1501,0.08012651,82.21,80.93,83.81
1502,0.0763083,78.29,77.07,80.04
1503,0.1021592,104.82,103.18,105.51
1504,0.07822179,80.26,79.0,81.93
1505,0.08665834,88.91,87.52,90.24
1506,0.06252613,64.15,63.15,66.47
1507,0.08174049,83.87,82.56,85.4
1508,0.0662507,67.97,66.91,70.14
1509,0.08748069,89.76,88.36,91.05
1510,0.08186957,84.0,82.69,85.52
1511,0.09940217,101.99,100.4,102.8
1512,0.06542345,67.12,66.08,69.32
1513,0.06708553,68.83,67.76,70.96
1514,0.09633426,98.84,97.3,99.77
1515,0.07517721,77.13,75.93,78.93
1516,0.07318283,75.09,73.91,76.97
1517,0.09533473,97.81,96.29,98.79
1518,0.09382541,96.26,94.76,97.3
1519,0.06365106,65.31,64.29,67.57
1520,0.0805564,82.65,81.36,84.23
1521,0.07818373,80.22,78.97,81.89
1522,0.07641334,78.4,77.18,80.15
1523,0.08550278,87.73,86.36,89.1
1524,0.07252448,74.41,73.25,76.32
1525,0.06682786,68.57,67.5,70.7
1526,0.07248075,74.37,73.21,76.27
1527,0.0869395,89.2,87.81,90.52
1528,0.06959413,71.4,70.29,73.43
1529,0.06356546,65.22,64.2,67.49
1530,0.07057237,72.41,71.28,74.39
1531,0.08036731,82.46,81.17,84.04
1532,0.05966407,61.22,60.26,63.65
1533,0.07013091,71.95,70.83,73.96
1534,0.0546997,56.12,55.25,58.76
1535,0.06495756,66.65,65.61,68.86
1536,0.08739751,89.67,88.27,90.97
1537,0.07705409,79.06,77.82,80.78
1538,0.06156324,63.16,62.18,65.52
1539,0.0947447,97.21,95.69,98.21
1540,0.05082888,52.15,51.34,54.94
1541,0.07816716,80.2,78.95,81.88
1542,0.06788139,69.65,68.56,71.74
1543,0.07807527,80.11,78.86,81.79
1544,0.08452658,86.72,85.37,88.14
1545,0.08849617,90.8,89.38,92.05
1546,0.08867084,90.98,89.56,92.22
1547,0.08950047,91.83,90.4,93.04
1548,0.09740989,99.94,98.38,100.83
1549,0.06550696,67.21,66.16,69.4
1550,0.06164517,63.25,62.26,65.6
1551,0.07311191,75.01,73.84,76.9
1552,0.07840357,80.44,79.19,82.11
1553,0.07940074,81.47,80.19,83.09
1554,0.08027591,82.36,81.08,83.95
1555,0.07092422,72.77,71.63,74.74
1556,0.05793305,59.44,58.51,61.94
1557,0.08875912,91.07,89.65,92.31
1558,0.07502708,76.98,75.78,78.78
1559,0.07271744,74.61,73.44,76.51
1560,0.0881098,90.4,88.99,91.67
1561,0.08758741,89.86,88.46,91.16
1562,0.07944955,81.52,80.24,83.14
1563,0.06492125,66.61,65.57,68.83
1564,0.07457315,76.51,75.32,78.34
1565,0.08975158,92.09,90.65,93.29
1566,0.10555929,108.3,106.61,108.86
1567,0.08783209,90.12,88.71,91.4
1568,0.07719572,79.2,77.97,80.92
1569,0.07389107,75.81,74.63,77.66
1570,0.07925018,81.31,80.04,82.94
1571,0.07923397,81.29,80.03,82.93
1572,0.06772394,69.48,68.4,71.59
1573,0.10921047,112.05,110.3,112.46
1574,0.08222185,84.36,83.04,85.87
1575,0.07290741,74.8,73.64,76.69
1576,0.06650612,68.24,67.17,70.39
1577,0.07311235,75.01,73.84,76.9
1578,0.08085649,82.96,81.67,84.53
1579,0.08966627,92.0,90.56,93.21
1580,0.07375577,75.67,74.49,77.53
1581,0.06194037,63.55,62.56,65.89
1582,0.10148593,104.12,102.5,104.85
1583,0.07099876,72.84,71.71,74.81
1584,0.06975733,71.57,70.45,73.59
1585,0.07839635,80.43,79.18,82.1
1586,0.06047314,62.05,61.08,64.44
1587,0.07290682,74.8,73.64,76.69
1588,0.08872947,91.04,89.62,92.28
1589,0.07003539,71.86,70.74,73.86
1590,0.06917586,70.97,69.87,73.02
1591,0.09000368,92.34,90.9,93.54
1592,0.10386688,106.57,104.91,107.2
1593,0.07552556,77.49,76.28,79.27
1594,0.07948793,81.55,80.28,83.18
1595,0.07626402,78.25,77.03,80.0
1596,0.09091502,93.28,91.82,94.44
1597,0.06855168,70.33,69.24,72.4
1598,0.08385869,86.04,84.7,87.48
1599,0.07215456,74.03,72.88,75.95
1600,0.06606632,67.78,66.73,69.95
1601,0.07112239,72.97,71.83,74.94
1602,0.08606202,88.3,86.92,89.65
1603,0.07215135,74.03,72.87,75.95
1604,0.0670698,68.81,67.74,70.94
1605,0.07935663,81.42,80.15,83.05
1606,0.07598825,77.96,76.75,79.73
1607,0.06862029,70.4,69.31,72.47
1608,0.07474464,76.69,75.49,78.5
1609,0.07251387,74.4,73.24,76.31
1610,0.0786104,80.65,79.4,82.31
1611,0.06330965,64.96,63.94,67.24
1612,0.06890095,70.69,69.59,72.75
1613,0.07768302,79.7,78.46,81.4
1614,0.06947531,71.28,70.17,73.31
1615,0.05963899,61.19,60.24,63.62
1616,0.06326127,64.91,63.89,67.19
1617,0.07180275,73.67,72.52,75.61
1618,0.09491859,97.39,95.87,98.38
1619,0.07221679,74.09,72.94,76.01
1620,0.06923709,71.04,69.93,73.08
1621,0.05981859,61.37,60.42,63.8
1622,0.06112453,62.71,61.74,65.09
1623,0.08503338,87.24,85.88,88.64
1624,0.05667433,58.15,57.24,60.7
1625,0.08552835,87.75,86.38,89.13
1626,0.05736172,58.85,57.94,61.38
1627,0.06985426,71.67,70.55,73.69
1628,0.07046885,72.3,71.17,74.29
1629,0.07885133,80.9,79.64,82.55
1630,0.059827,61.38,60.43,63.81
1631,0.08194711,84.08,82.77,85.6
1632,0.06736091,69.11,68.03,71.23
1633,0.07739613,79.41,78.17,81.12
1634,0.08025193,82.34,81.05,83.93
1635,0.06058593,62.16,61.19,64.55
1636,0.08915055,91.47,90.04,92.7
1637,0.06971904,71.53,70.42,73.55
1638,0.06180119,63.41,62.42,65.75
1639,0.08024801,82.33,81.05,83.93
1640,0.09037463,92.72,91.28,93.9
1641,0.05575983,57.21,56.32,59.8
1642,0.0782706,80.31,79.05,81.98
1643,0.08161143,83.73,82.43,85.27
1644,0.06994436,71.76,70.64,73.77
1645,0.10125525,103.89,102.27,104.62
1646,0.08335171,85.52,84.19,86.98
1647,0.06984398,71.66,70.54,73.68
1648,0.08756714,89.84,88.44,91.14
1649,0.0811958,83.31,82.01,84.86
1650,0.06303086,64.67,63.66,66.96
1651,0.08614243,88.38,87.0,89.73
1652,0.11287785,115.81,114.01,116.07
1653,0.06746361,69.22,68.14,71.33
1654,0.08306787,85.23,83.9,86.7
1655,0.07677956,78.78,77.55,80.51
1656,0.06973869,71.55,70.44,73.57
1657,0.06455558,66.23,65.2,68.47
1658,0.0735185,75.43,74.25,77.3
1659,0.07327293,75.18,74.01,77.05
1660,0.07551937,77.48,76.27,79.27
1661,0.0864976,88.75,87.36,90.08
1662,0.06605494,67.77,66.72,69.94
1663,0.06893399,70.73,69.62,72.78
1664,0.09481003,97.28,95.76,98.27
1665,0.07679636,78.79,77.56,80.53
1666,0.0720756,73.95,72.8,75.87
1667,0.07456183,76.5,75.31,78.32
1668,0.08658948,88.84,87.46,90.17
1669,0.07785462,79.88,78.63,81.57
1670,0.06095933,62.54,61.57,64.92
1671,0.06271665,64.35,63.34,66.65
1672,0.06959642,71.41,70.29,73.43
1673,0.0642277,65.9,64.87,68.14
1674,0.06952072,71.33,70.22,73.36
1675,0.07269754,74.59,73.42,76.49
1676,0.07476228,76.71,75.51,78.52
1677,0.12045491,123.59,121.66,123.54
1678,0.08930713,91.63,90.2,92.85
1679,0.05909469,60.63,59.69,63.09
1680,0.08970266,92.03,90.6,93.24
1681,0.06633156,68.06,66.99,70.22
1682,0.08771946,90.0,88.6,91.29
1683,0.06541323,67.11,66.07,69.31
1684,0.07830334,80.34,79.09,82.01
1685,0.08146096,83.58,82.28,85.12
1686,0.07572285,77.69,76.48,79.47
1687,0.07280887,74.7,73.54,76.6
1688,0.07181575,73.68,72.53,75.62
1689,0.05606643,57.52,56.63,60.1
1690,0.08106755,83.18,81.88,84.73
1691,0.06418711,65.86,64.83,68.1
1692,0.0909196,93.28,91.83,94.44
1693,0.08747844,89.75,88.35,91.05
1694,0.0546659,56.09,55.21,58.72
1695,0.07743706,79.45,78.21,81.16
1696,0.05300161,54.38,53.53,57.08
1697,0.08311409,85.28,83.95,86.75
1698,0.06804132,69.81,68.72,71.9
1699,0.06911042,70.91,69.8,72.95
1700,0.07638635,78.37,77.15,80.12
1701,0.09843479,100.99,99.42,101.84
1702,0.07879845,80.85,79.59,82.5
1703,0.08567223,87.9,86.53,89.27
1704,0.06752915,69.28,68.2,71.4
1705,0.08447034,86.67,85.32,88.09
1706,0.0604336,62.0,61.04,64.4
1707,0.08542697,87.65,86.28,89.03
1708,0.07419904,76.13,74.94,77.97
1709,0.08126771,83.38,82.08,84.93
1710,0.07551157,77.47,76.27,79.26
1711,0.06036141,61.93,60.97,64.33
1712,0.07466261,76.6,75.41,78.42
1713,0.06364289,65.3,64.28,67.57
1714,0.07919799,81.26,79.99,82.89
1715,0.07400748,75.93,74.75,77.78
1716,0.07556541,77.53,76.32,79.31
1717,0.06813585,69.91,68.82,71.99
1718,0.07695854,78.96,77.73,80.69
1719,0.06280162,64.43,63.43,66.74
1720,0.07348409,75.39,74.22,77.26
1721,0.06641789,68.14,67.08,70.3
1722,0.07205271,73.93,72.77,75.85
1723,0.06277216,64.4,63.4,66.71
1724,0.06859079,70.37,69.28,72.44
1725,0.06413201,65.8,64.77,68.05
1726,0.06098975,62.58,61.6,64.95
1727,0.0604771,62.05,61.08,64.45
1728,0.08073215,82.83,81.54,84.4
1729,0.06161219,63.21,62.23,65.57
1730,0.07004212,71.86,70.74,73.87
1731,0.08776365,90.05,88.64,91.33
1732,0.08341731,85.59,84.25,87.05
1733,0.07995078,82.03,80.75,83.63
1734,0.06720263,68.95,67.87,71.07
1735,0.07446617,76.4,75.21,78.23
1736,0.06736544,69.12,68.04,71.23
1737,0.05829773,59.81,58.88,62.3
1738,0.08595616,88.19,86.82,89.55
1739,0.07401028,75.93,74.75,77.78
1740,0.07100434,72.85,71.71,74.82
1741,0.06732151,69.07,67.99,71.19
1742,0.08225616,84.39,83.08,85.9
1743,0.10209412,104.75,103.12,105.45
1744,0.0919919,94.38,92.91,95.5
1745,0.08069334,82.79,81.5,84.36
1746,0.07425121,76.18,74.99,78.02
1747,0.07610989,78.09,76.87,79.85
1748,0.10038164,102.99,101.39,103.76
1749,0.0827016,84.85,83.53,86.34
1750,0.08475595,86.96,85.6,88.37
1751,0.07898467,81.04,79.77,82.68
1752,0.06605409,67.77,66.71,69.94
1753,0.06736277,69.11,68.04,71.23
1754,0.0851664,87.38,86.02,88.77
1755,0.08148622,83.6,82.3,85.15
1756,0.0714795,73.34,72.19,75.29
1757,0.06126946,62.86,61.88,65.23
1758,0.05327252,54.66,53.81,57.35
1759,0.06559466,67.3,66.25,69.49
1760,0.07833549,80.37,79.12,82.04
1761,0.0687597,70.55,69.45,72.61
1762,0.06467252,66.35,65.32,68.58
1763,0.0653128,67.01,65.97,69.21
1764,0.06460351,66.28,65.25,68.51
1765,0.06261248,64.24,63.24,66.55
1766,0.06590436,67.62,66.56,69.79
1767,0.06752121,69.28,68.2,71.39
1768,0.07085482,72.7,71.56,74.67
1769,0.07073072,72.57,71.44,74.55
1770,0.07304716,74.95,73.78,76.83
1771,0.06533491,67.03,65.99,69.23
1772,0.06712949,68.87,67.8,71.0
1773,0.0871574,89.42,88.03,90.73
1774,0.06124085,62.83,61.85,65.2
