bodyID,weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth,biacromialbreadth,scyecircoveracromion
ANSURI_mal_0217,84.96,178.55,41.88,100.86,91.6,104.08,112.7,61.87,43.75,39.01,23.49,31.24,17.33,13.78,60.54,27.73,86.46,42.23,40.56,25.07,55.74,0.0,0.0
ANSURI_mal_0218,79.52,176.21,42.35,99.54,85.0,99.35,118.27,61.52,39.92,39.61,21.77,28.88,16.63,15.24,62.94,28.33,86.55,43.22,43.37,23.99,57.9,0.0,0.0
ANSURI_mal_0219,101.97,181.11,44.97,111.69,102.31,108.8,125.57,66.5,44.86,42.09,25.15,32.2,18.88,16.24,57.84,26.86,81.42,45.06,41.57,27.25,61.21,0.0,0.0
ANSURI_mal_0220,70.15,177.68,40.05,98.31,78.13,94.82,116.5,52.93,35.61,35.22,20.49,28.44,16.65,16.12,59.58,26.55,87.06,40.96,44.73,23.35,56.79,0.0,0.0
ANSURI_mal_0221,87.41,187.99,40.73,98.15,89.73,103.87,116.13,61.42,40.08,41.24,25.04,28.75,17.23,14.36,63.66,29.13,90.8,44.68,44.28,23.04,57.74,0.0,0.0
ANSURI_mal_0222,93.31,175.33,44.46,110.63,102.56,107.24,119.45,64.83,43.55,40.02,22.71,30.6,17.99,14.19,61.36,27.54,82.88,41.66,41.87,26.28,58.67,0.0,0.0
ANSURI_mal_0223,91.63,187.85,43.25,110.5,87.46,99.56,126.81,58.98,41.43,40.24,24.02,34.26,18.84,16.03,62.4,28.11,93.07,45.76,45.79,26.48,58.44,0.0,0.0
ANSURI_mal_0224,75.41,182.78,39.53,91.03,80.24,97.61,111.19,57.95,40.55,37.51,23.12,28.9,17.26,15.82,62.08,27.54,87.7,43.07,43.83,21.96,59.0,0.0,0.0
ANSURI_mal_0225,65.69,164.09,40.18,88.99,79.46,94.79,108.03,56.27,39.47,37.69,23.17,27.06,16.65,14.13,53.58,24.25,72.93,42.58,35.89,22.11,56.42,0.0,0.0
ANSURI_mal_0226,68.57,165.87,40.91,95.44,83.5,92.37,113.08,55.43,36.94,38.56,22.19,29.07,17.39,14.03,57.35,25.27,77.0,41.38,41.57,22.74,55.08,0.0,0.0
ANSURI_mal_0227,79.93,186.6,40.22,93.35,83.55,98.77,113.92,58.91,40.62,37.63,22.73,28.69,17.46,15.39,65.7,28.64,91.74,46.55,46.53,23.12,58.67,0.0,0.0
ANSURI_mal_0228,84.16,173.92,43.47,100.5,95.82,101.99,119.7,63.74,42.31,38.25,22.17,30.62,17.02,16.15,56.41,25.95,82.25,43.26,43.0,24.13,57.42,0.0,0.0
ANSURI_mal_0229,72.05,174.54,40.11,94.83,78.33,95.96,115.11,58.12,38.44,37.29,22.65,29.88,17.04,15.76,57.94,25.13,84.33,42.73,41.86,22.57,57.07,0.0,0.0
ANSURI_mal_0230,77.66,172.13,40.97,97.22,86.51,100.99,116.48,59.92,40.46,38.65,23.14,29.71,17.13,14.91,57.97,25.27,81.73,42.3,41.01,24.32,56.08,0.0,0.0
ANSURI_mal_0231,76.71,177.15,39.99,93.42,86.5,100.6,109.9,61.51,39.16,38.21,21.39,29.5,16.94,14.08,62.61,29.11,88.99,39.71,46.59,23.52,57.36,0.0,0.0
ANSURI_mal_0232,58.36,161.36,39.51,86.18,74.6,89.15,107.16,53.14,37.51,33.26,19.9,27.13,16.39,14.4,53.28,24.35,71.93,43.19,36.91,20.37,56.11,0.0,0.0
ANSURI_mal_0233,60.16,164.07,39.9,91.91,74.69,89.77,110.07,52.18,34.6,34.26,20.94,29.32,15.68,13.02,54.28,23.93,76.58,41.91,38.7,20.61,55.18,0.0,0.0
ANSURI_mal_0234,86.01,179.52,41.23,102.51,97.66,102.17,116.81,63.03,41.84,38.46,22.67,29.33,17.06,15.27,63.82,30.08,89.75,40.82,46.13,24.66,57.2,0.0,0.0
ANSURI_mal_0235,76.71,183.4,40.4,92.13,81.42,97.12,115.43,57.31,41.05,38.51,23.49,28.54,17.68,15.63,63.94,28.33,90.69,44.89,45.09,21.83,55.92,0.0,0.0
ANSURI_mal_0236,71.93,169.1,39.43,101.55,84.08,96.74,111.84,58.67,38.2,37.41,21.05,28.38,17.4,15.03,56.6,26.42,82.72,39.98,40.27,24.29,56.9,0.0,0.0
ANSURI_mal_0237,69.43,175.99,39.46,93.89,81.08,95.51,111.11,54.24,38.4,34.82,23.49,28.16,17.24,14.45,59.57,26.44,85.44,42.81,42.58,20.53,56.06,0.0,0.0
ANSURI_mal_0238,71.89,174.31,40.04,94.95,86.18,95.48,111.61,57.06,38.35,34.42,21.37,29.52,16.03,14.32,57.67,25.35,84.39,40.68,44.12,23.58,56.14,0.0,0.0
ANSURI_mal_0239,66.73,169.61,38.92,93.67,81.51,93.11,110.38,54.35,37.8,35.82,20.8,27.83,15.6,14.43,60.05,26.99,80.76,40.12,41.01,22.29,56.24,0.0,0.0
ANSURI_mal_0240,86.52,181.55,43.38,100.21,85.3,104.52,121.45,61.96,41.18,40.68,23.41,31.54,18.13,15.89,61.12,27.64,87.06,43.28,44.07,24.45,57.44,0.0,0.0
ANSURI_mal_0241,80.88,172.37,44.19,108.37,94.12,96.98,123.08,54.83,38.12,37.21,21.84,30.75,18.1,17.1,56.42,26.22,81.05,42.14,40.92,26.59,58.63,0.0,0.0
ANSURI_mal_0242,81.52,174.79,40.68,102.94,94.13,102.11,114.61,61.99,39.98,38.31,21.96,27.44,16.09,15.24,58.18,25.92,84.21,41.78,42.11,25.73,56.91,0.0,0.0
ANSURI_mal_0243,89.15,182.38,41.22,101.4,90.59,107.82,116.57,64.65,43.07,41.66,23.42,30.26,17.08,15.86,60.94,26.44,88.71,43.58,45.35,24.06,56.2,0.0,0.0
ANSURI_mal_0244,63.92,175.17,39.13,85.85,75.23,91.34,109.51,52.52,35.76,36.39,22.67,27.89,17.39,16.52,55.99,25.78,83.24,44.64,41.93,19.76,57.76,0.0,0.0
ANSURI_mal_0245,82.61,168.18,42.6,105.01,89.43,101.34,121.86,63.34,43.53,40.79,24.76,30.83,17.69,15.07,54.74,24.67,79.3,40.07,39.09,25.83,60.05,0.0,0.0
ANSURI_mal_0246,70.4,175.48,41.25,95.35,77.68,92.39,112.84,56.51,37.91,36.11,22.06,31.36,18.13,14.9,60.37,28.91,87.19,39.36,44.18,22.39,55.98,0.0,0.0
ANSURI_mal_0247,62.31,162.74,39.56,95.83,78.59,90.66,113.96,52.76,35.92,34.37,20.99,27.3,15.99,14.77,54.47,24.09,74.73,40.34,38.6,21.12,54.33,0.0,0.0
ANSURI_mal_0248,56.1,163.99,37.09,83.35,72.37,89.05,101.35,54.44,36.48,34.1,20.82,24.97,14.55,14.03,52.0,23.08,74.95,39.24,39.64,18.83,58.15,0.0,0.0
ANSURI_mal_0249,61.69,170.44,38.59,88.09,75.92,91.64,104.33,53.81,35.85,33.14,20.24,27.16,15.32,13.69,57.48,26.23,82.3,42.39,42.7,22.1,55.97,0.0,0.0
ANSURI_mal_0250,69.4,167.88,38.95,91.57,85.38,96.85,113.45,58.47,39.51,38.58,21.77,27.99,15.34,14.77,61.61,26.85,85.61,37.74,43.07,21.83,53.9,0.0,0.0
ANSURI_mal_0251,84.43,175.38,42.5,100.21,90.15,103.87,118.24,63.04,41.54,40.56,22.88,33.3,17.55,14.3,61.4,27.15,85.6,40.6,42.7,23.94,58.33,0.0,0.0
ANSURI_mal_0252,91.68,178.4,42.2,103.53,91.64,107.83,119.93,68.06,44.23,41.35,24.2,33.53,17.91,15.4,61.03,26.98,88.01,40.86,44.09,25.5,57.43,0.0,0.0
ANSURI_mal_0253,117.29,193.98,48.26,117.54,107.18,113.98,128.26,68.59,46.96,42.41,24.31,35.78,19.91,14.92,65.82,29.72,94.99,45.95,47.2,29.24,62.42,0.0,0.0
ANSURI_mal_0254,65.31,167.23,38.72,94.79,79.76,94.6,110.51,55.49,36.86,33.41,19.59,26.55,15.72,13.92,56.94,24.58,79.36,38.89,39.34,23.33,55.97,0.0,0.0
ANSURI_mal_0255,72.69,179.15,37.38,92.37,86.64,96.82,105.21,56.51,38.95,37.59,22.24,28.43,16.38,13.55,62.13,28.41,89.24,40.27,45.4,23.01,55.47,0.0,0.0
ANSURI_mal_0256,82.14,174.83,42.43,102.63,92.52,99.97,121.64,60.98,38.76,37.03,21.28,30.6,17.8,15.92,58.15,25.55,80.76,42.89,41.31,23.87,58.24,0.0,0.0
ANSURI_mal_0257,71.65,165.85,40.28,93.75,80.01,98.27,114.32,63.24,41.09,38.01,22.3,30.73,16.59,14.39,57.81,26.39,79.01,38.16,40.14,21.84,53.95,0.0,0.0
ANSURI_mal_0258,69.53,176.79,40.92,95.57,78.77,92.42,109.89,54.45,36.94,36.28,20.86,28.89,16.73,12.87,64.73,29.05,89.71,41.19,44.45,23.9,57.91,0.0,0.0
ANSURI_mal_0259,70.16,167.0,40.08,93.6,81.59,96.2,109.54,60.29,40.55,37.63,22.63,29.85,17.31,14.52,54.66,24.73,78.55,41.73,40.12,22.57,55.55,0.0,0.0
ANSURI_mal_0260,63.4,168.43,38.96,88.75,73.39,88.83,108.81,54.33,37.6,39.29,23.3,29.3,16.86,14.2,56.68,25.56,80.48,39.95,39.76,21.32,56.81,0.0,0.0
ANSURI_mal_0261,68.35,171.1,39.82,91.87,84.58,93.67,109.61,55.91,37.95,35.28,20.41,29.39,16.27,14.09,58.35,26.19,81.75,39.34,41.79,22.08,57.26,0.0,0.0
ANSURI_mal_0262,49.02,163.23,35.46,85.43,69.7,81.37,99.43,47.48,31.75,30.79,18.58,25.61,15.2,13.12,54.41,25.73,81.85,37.28,42.19,19.72,55.35,0.0,0.0
ANSURI_mal_0263,64.34,164.39,39.43,89.84,80.36,93.93,107.66,56.41,37.57,36.12,21.15,27.5,16.22,13.52,54.24,24.68,75.66,39.6,39.75,21.58,56.16,0.0,0.0
ANSURI_mal_0264,75.78,176.93,40.54,96.49,86.99,96.52,112.59,58.43,40.27,37.83,21.87,28.78,16.37,15.04,58.33,27.82,85.5,41.14,43.35,23.89,55.98,0.0,0.0
ANSURI_mal_0265,74.2,171.33,41.23,95.99,86.51,99.91,111.6,58.45,37.3,37.51,22.15,29.69,17.81,14.18,55.69,25.5,81.03,40.83,41.54,24.25,57.9,0.0,0.0
ANSURI_mal_0266,80.33,186.1,41.74,97.07,86.59,99.09,117.25,58.57,39.47,33.85,20.58,29.86,17.84,16.37,60.64,28.37,90.86,44.93,45.84,23.35,58.16,0.0,0.0
ANSURI_mal_0267,74.32,179.29,40.28,95.26,79.61,96.06,115.51,56.56,38.86,39.13,22.77,29.18,17.41,15.18,60.24,27.62,89.46,39.87,44.67,22.97,58.68,0.0,0.0
ANSURI_mal_0268,73.69,182.8,39.37,98.71,81.49,94.59,114.66,53.57,38.23,34.53,22.18,27.22,16.82,16.27,60.63,27.71,89.89,45.78,45.85,24.28,57.23,0.0,0.0
ANSURI_mal_0269,86.66,168.97,40.25,106.01,102.31,109.17,110.75,64.82,42.9,39.09,22.87,28.54,16.56,13.82,56.94,26.01,78.83,41.12,39.43,27.73,57.43,0.0,0.0
ANSURI_mal_0270,70.68,166.73,40.47,93.67,82.97,97.91,109.88,60.67,39.94,38.44,20.18,30.32,16.39,13.76,58.74,27.06,81.64,38.79,39.75,22.79,56.7,0.0,0.0
ANSURI_mal_0271,73.82,172.47,40.49,98.22,84.55,96.95,114.89,58.65,38.79,36.98,21.85,28.55,16.33,15.02,58.82,26.45,83.14,42.0,42.0,23.69,56.96,0.0,0.0
ANSURI_mal_0272,73.4,168.55,40.51,95.63,86.57,98.71,114.36,59.52,38.93,37.14,22.58,28.56,16.13,13.75,55.69,25.17,78.03,40.52,39.33,23.65,56.68,0.0,0.0
ANSURI_mal_0273,75.09,175.57,40.1,95.67,83.7,98.06,113.01,59.15,42.18,37.98,22.24,29.67,16.25,14.1,58.84,25.82,85.46,39.81,43.01,22.19,57.94,0.0,0.0
ANSURI_mal_0274,66.27,169.09,37.68,94.95,86.15,95.79,101.32,53.69,36.08,34.37,20.04,28.59,16.01,12.21,58.59,26.91,81.16,38.49,40.0,22.9,55.84,0.0,0.0
ANSURI_mal_0275,73.07,172.27,40.94,99.58,83.25,95.9,109.78,58.78,39.91,38.14,21.25,30.74,16.93,13.69,60.8,28.8,87.55,37.8,44.66,23.58,59.55,0.0,0.0
ANSURI_mal_0276,67.22,176.66,38.37,91.49,76.47,93.04,108.54,55.76,36.73,35.57,20.83,28.61,16.16,14.05,59.23,26.97,85.08,40.1,44.13,21.75,55.8,0.0,0.0
ANSURI_mal_0277,77.06,178.58,40.67,97.69,83.26,98.5,109.77,58.27,39.65,38.39,23.62,28.26,16.8,14.15,60.13,27.67,85.06,43.75,43.45,25.5,56.8,0.0,0.0
ANSURI_mal_0278,84.93,177.48,41.77,99.67,90.73,106.48,116.04,66.39,41.76,38.37,22.63,30.74,17.17,14.34,58.58,27.71,87.52,41.43,43.19,23.14,57.14,0.0,0.0
ANSURI_mal_0279,68.0,172.88,39.86,89.79,77.31,95.36,114.03,56.97,38.08,35.6,20.84,29.42,16.09,16.24,57.94,26.58,83.21,41.8,43.42,21.06,54.25,0.0,0.0
ANSURI_mal_0280,89.59,178.69,43.02,104.26,92.62,106.03,119.2,65.21,43.74,38.62,22.52,31.08,18.02,15.31,59.66,27.16,84.26,40.98,43.5,25.9,57.7,0.0,0.0
ANSURI_mal_0281,104.62,184.38,45.19,112.43,102.61,112.3,123.81,69.3,42.25,41.73,23.93,31.33,18.16,15.39,62.71,28.07,85.78,44.96,44.04,28.16,58.59,0.0,0.0
ANSURI_mal_0282,66.84,168.28,39.92,97.13,75.62,90.57,113.76,55.19,39.33,37.38,21.26,29.52,16.85,15.08,55.8,25.36,79.4,41.33,41.07,22.7,54.1,0.0,0.0
ANSURI_mal_0283,66.51,169.39,40.2,94.15,79.59,91.98,107.99,52.59,36.72,37.71,22.59,28.09,17.06,14.31,56.02,25.91,76.8,43.68,39.69,22.01,56.87,0.0,0.0
ANSURI_mal_0284,98.24,185.49,44.24,108.37,96.44,108.42,127.4,65.42,41.47,41.32,23.94,31.55,18.33,17.37,66.66,30.87,89.97,45.09,45.49,25.46,57.04,0.0,0.0
ANSURI_mal_0285,87.59,176.88,44.92,108.08,89.59,101.87,124.86,63.71,41.52,39.8,22.47,32.87,18.16,15.18,61.1,28.09,87.47,41.13,43.82,25.38,57.9,0.0,0.0
ANSURI_mal_0286,81.62,182.85,39.12,101.17,91.15,101.59,110.58,58.03,41.13,37.74,22.28,29.62,16.97,13.65,63.46,29.28,90.31,41.84,46.77,23.73,55.5,0.0,0.0
ANSURI_mal_0287,80.12,166.81,39.9,103.09,93.32,102.32,117.49,61.57,42.37,40.19,23.01,30.4,17.07,15.0,56.87,25.91,79.49,40.1,39.71,25.72,54.5,0.0,0.0
ANSURI_mal_0288,71.2,175.84,39.62,95.42,83.29,94.4,111.64,55.02,37.83,35.36,21.87,28.89,17.66,14.84,57.43,26.17,84.38,43.58,43.84,22.75,57.8,0.0,0.0
ANSURI_mal_0289,70.48,172.38,40.71,99.55,84.08,92.73,115.09,55.44,38.67,33.42,19.67,29.12,15.79,14.49,61.48,27.81,86.1,42.12,46.61,24.13,55.52,0.0,0.0
ANSURI_mal_0290,83.56,177.44,42.12,98.25,88.7,102.63,115.85,61.56,42.06,38.51,22.76,30.54,17.78,14.46,62.43,27.89,82.69,45.66,42.82,24.84,59.12,0.0,0.0
ANSURI_mal_0291,85.61,179.59,41.24,103.55,93.38,103.02,120.09,60.57,41.2,39.19,23.53,29.92,17.29,16.1,58.91,27.64,85.98,42.44,44.64,23.89,58.57,0.0,0.0
ANSURI_mal_0292,77.38,171.76,39.79,96.66,84.64,103.15,112.88,63.99,41.77,36.32,20.54,29.04,15.98,14.58,60.47,27.7,79.62,40.4,42.08,23.23,57.82,0.0,0.0
ANSURI_mal_0293,73.36,178.21,40.42,93.53,84.31,98.04,109.99,56.28,38.18,37.01,21.52,28.97,17.26,14.12,61.52,28.96,88.2,41.05,42.36,22.26,58.57,0.0,0.0
ANSURI_mal_0294,90.74,172.86,43.31,107.65,101.03,108.29,119.3,63.06,41.89,40.4,23.16,30.9,18.21,14.31,58.9,27.29,79.58,41.27,42.35,26.07,58.25,0.0,0.0
ANSURI_mal_0295,79.58,175.39,41.28,101.68,87.94,99.96,116.37,60.54,40.99,37.44,22.76,28.3,16.34,14.24,59.42,26.09,82.86,43.64,42.08,23.69,58.41,0.0,0.0
ANSURI_mal_0296,90.0,175.98,43.38,103.74,100.86,105.23,121.27,65.58,41.35,40.35,22.68,29.05,16.65,15.81,58.55,26.83,81.9,43.29,45.53,25.0,56.03,0.0,0.0
