stature_cm,weight_kg,chest_circumference,buttock_circumference,waist_circumference,thigh_circumference,ankle_circumference,biacromial_breadth,knee_height_sitting,calf_circumference,arm_circumference_flexed
159.2,60.3,90.4,99.4,77.0,58.7,20.2,38.9,50.8,36.3,27.6
170.5,69.9,99.1,102.0,93.0,59.8,21.9,37.0,53.2,35.9,30.0
162.0,57.3,87.8,94.7,84.9,55.7,19.7,33.7,50.8,33.7,26.0
157.9,65.4,95.7,100.3,88.2,64.7,19.2,35.5,50.2,37.2,26.9
166.1,60.3,87.6,95.8,74.9,57.9,21.9,35.7,52.0,34.6,28.2
159.5,77.1,95.5,107.4,93.5,66.8,23.4,39.0,51.3,40.2,34.8
164.6,76.7,106.2,103.8,90.3,67.0,21.5,37.8,49.4,38.8,35.5
152.2,66.7,93.2,103.8,89.0,67.4,19.6,35.6,47.4,36.5,32.3
176.0,78.3,92.8,107.9,90.0,63.5,22.5,39.4,56.5,39.2,31.4
150.5,51.8,85.0,89.7,75.2,55.3,20.1,34.9,45.4,36.3,26.7
170.8,66.3,83.8,99.4,80.3,60.3,23.1,36.2,55.0,39.5,29.6
165.9,65.5,93.8,96.3,86.1,58.9,19.3,40.2,53.8,35.0,29.5
161.3,69.0,100.4,99.2,90.6,60.5,20.7,36.3,51.4,35.9,31.2
166.6,68.0,90.5,98.8,87.0,61.4,21.6,37.6,53.2,34.7,29.0
156.5,60.9,91.8,101.4,86.0,62.8,20.8,34.2,49.8,34.8,29.3
157.8,64.6,85.9,103.7,78.5,64.5,21.5,35.4,52.0,37.8,29.5
148.0,54.0,88.0,93.0,77.0,58.3,21.9,34.5,48.3,36.8,28.4
163.6,53.0,82.9,93.3,75.6,54.3,20.9,37.5,50.7,34.3,27.4
160.8,78.9,94.5,106.3,90.1,67.9,25.5,40.7,52.3,41.6,36.2
155.2,43.1,82.5,80.1,65.8,44.8,18.2,35.1,49.8,32.6,25.2
155.9,74.6,98.5,108.9,87.3,67.7,23.2,37.4,51.6,41.3,34.4
159.5,71.2,99.8,109.0,103.3,66.7,23.0,35.2,50.7,38.0,30.9
167.4,72.7,101.6,105.2,86.3,63.7,22.0,39.1,53.0,36.0,31.3
166.1,61.3,84.5,97.4,76.1,56.7,23.0,37.6,51.5,37.2,28.4
155.0,57.4,87.8,91.7,79.2,56.5,19.6,36.1,53.0,31.7,31.5
159.7,65.5,90.2,101.3,83.2,63.0,22.1,35.2,50.2,38.7,30.1
154.3,57.7,88.4,94.6,75.3,57.4,21.8,37.1,47.9,36.8,30.8
163.6,58.5,83.7,93.0,76.0,59.8,20.8,37.6,52.7,35.4,28.6
156.3,62.7,92.3,101.2,91.3,60.4,22.5,31.6,47.3,36.3,33.0
150.6,53.5,90.5,93.4,77.9,55.6,19.4,37.6,47.1,34.1,28.2
168.9,65.2,85.1,96.9,80.3,57.1,23.3,37.8,54.5,38.1,29.6
160.0,70.2,99.2,104.7,87.8,64.4,22.6,37.0,49.9,38.7,33.1
182.7,93.1,102.1,113.6,108.0,71.6,23.0,38.0,59.3,42.2,37.4
159.4,53.2,82.4,93.7,74.2,57.4,17.7,35.0,52.6,33.0,28.6
176.8,73.5,97.4,101.4,81.7,62.4,21.2,42.2,57.8,37.3,31.9
165.8,55.7,78.3,89.7,75.9,53.0,22.0,36.0,53.5,38.6,26.3
162.9,65.5,94.5,98.1,86.5,58.2,23.3,36.5,49.4,36.7,29.9
167.2,69.1,97.5,102.7,85.5,63.3,22.7,36.2,52.7,39.2,30.0
178.3,96.5,101.3,113.4,96.7,70.7,24.3,39.1,58.4,43.7,35.5
157.1,70.2,97.0,101.1,99.2,61.7,22.2,35.9,49.4,37.5,30.5
152.5,52.3,83.8,87.5,73.6,54.2,21.3,36.4,49.3,35.4,28.6
159.5,66.0,92.3,99.9,87.6,60.2,23.1,36.8,51.3,35.6,32.3
170.8,81.4,100.9,108.2,94.7,67.0,25.7,37.6,54.5,43.6,35.8
181.8,95.2,102.9,114.5,100.0,71.0,26.0,41.1,58.2,45.2,35.5
168.8,65.8,83.2,95.6,80.2,57.2,22.9,36.8,54.6,36.9,30.9
156.8,50.3,78.2,93.6,69.5,57.2,20.0,33.7,48.2,32.7,28.3
155.5,54.7,88.5,94.3,80.7,58.2,21.2,34.8,48.7,35.1,26.8
164.5,68.8,98.8,103.4,91.8,63.3,22.5,39.4,50.3,36.9,29.0
163.1,60.4,83.3,95.8,75.0,55.6,22.5,35.6,54.3,39.0,27.3
156.3,66.9,91.9,100.5,88.1,63.1,22.7,34.1,49.5,39.4,34.4
156.6,59.9,92.6,100.0,80.6,61.0,21.8,34.4,48.7,36.9,29.2
158.5,61.6,87.0,101.4,87.5,62.3,19.3,34.8,51.4,35.4,33.0
151.8,54.8,87.2,95.2,79.8,57.5,20.3,33.0,47.2,34.8,29.3
159.0,60.4,83.8,93.8,71.6,58.5,21.1,35.7,52.3,37.0,30.5
146.2,51.9,84.5,92.0,82.9,56.7,20.7,32.2,45.1,35.0,28.5
159.9,64.0,93.0,100.7,94.3,59.6,19.3,36.1,47.6,33.3,29.3
166.5,66.9,84.5,105.8,83.4,62.5,21.8,34.2,53.0,36.9,30.5
171.2,79.1,100.7,106.3,95.8,64.9,21.4,39.1,55.0,38.3,30.9
163.4,59.8,90.8,95.8,79.6,59.2,20.5,36.4,52.5,34.3,26.5
162.8,73.6,97.5,103.0,86.5,62.2,22.7,38.3,52.5,39.4,32.0
162.5,82.5,108.0,107.7,105.2,67.7,21.6,36.5,53.1,39.2,33.7
171.8,75.6,99.6,108.3,88.1,62.5,20.5,41.8,53.8,37.4,31.4
160.4,59.5,77.3,94.6,76.7,59.5,22.5,36.5,50.8,40.8,26.9
174.8,86.3,99.6,117.1,97.8,71.6,23.2,37.2,56.7,42.1,31.7
165.0,68.6,93.5,98.3,93.6,57.5,21.3,39.9,52.5,39.1,29.5
167.9,76.3,96.5,106.3,97.0,65.7,25.2,39.3,51.1,40.6,32.6
163.5,72.5,99.5,105.2,90.4,64.5,23.0,36.8,51.1,37.6,32.7
167.3,63.9,86.2,97.9,78.3,58.0,21.7,38.7,53.7,36.4,28.4
164.3,55.9,85.6,92.7,77.2,55.5,21.3,37.4,50.8,34.0,28.3
169.1,76.4,96.4,104.4,96.0,68.2,20.7,36.5,53.3,37.8,31.3
167.2,69.9,96.9,100.1,87.1,60.5,22.8,37.9,54.1,38.9,30.1
163.8,63.0,83.9,101.0,82.5,61.2,22.0,38.0,50.4,36.6,28.2
167.6,60.6,80.3,95.4,73.4,57.8,21.2,36.6,52.0,35.9,29.4
165.5,68.0,91.8,101.7,85.2,63.1,22.7,37.7,53.1,39.6,30.0
167.5,65.4,91.4,102.9,81.3,60.7,21.5,34.9,52.7,37.2,26.8
150.8,53.8,82.0,96.0,76.5,56.3,19.7,34.8,47.3,35.7,28.0
167.9,73.1,100.6,105.8,95.5,61.6,21.1,33.8,51.4,36.4,31.0
169.2,76.6,97.0,109.9,88.2,65.9,21.7,40.8,52.5,39.3,32.0
163.1,57.7,88.2,93.5,80.0,55.2,22.5,33.3,51.3,35.7,26.6
153.3,59.8,90.9,98.4,82.7,59.6,20.6,34.9,47.4,36.3,29.4
156.3,68.6,99.6,106.4,88.7,64.1,21.4,35.9,48.6,38.8,31.2
165.5,70.8,90.8,104.9,83.0,64.0,22.5,37.5,52.4,38.4,30.5
149.6,48.8,78.6,88.0,69.7,52.4,20.1,33.2,44.0,34.7,24.8
177.7,76.6,93.5,105.2,85.7,64.4,23.2,38.8,57.1,38.8,30.0
154.6,58.3,89.7,94.8,78.8,60.5,19.9,35.2,48.3,35.1,29.6
168.5,68.5,90.6,103.9,93.6,60.6,22.7,36.6,54.9,37.5,30.7
160.8,58.5,85.0,97.5,76.8,56.6,20.0,37.4,50.1,36.6,29.6
163.2,71.9,92.9,104.4,83.3,65.3,22.5,37.8,53.2,39.9,33.9
169.0,64.9,89.2,99.3,80.2,60.0,21.1,39.3,54.2,36.0,29.5
165.5,58.3,79.8,92.6,74.2,55.7,22.3,37.2,52.2,37.0,27.6
157.4,64.8,93.3,102.7,85.0,60.4,20.5,36.4,49.4,39.8,29.5
165.9,56.4,84.1,92.3,75.8,53.8,22.7,35.2,52.7,37.1,28.1
154.1,47.8,81.2,87.0,70.6,51.3,19.0,35.1,46.3,33.4,25.8
167.5,59.1,84.3,95.1,77.5,57.5,19.8,39.1,53.5,34.9,28.0
165.2,66.5,93.6,103.8,91.2,60.1,21.1,38.3,50.0,37.2,28.7
159.3,64.9,94.5,104.2,88.6,62.0,20.7,35.9,49.6,36.8,28.7
156.5,51.2,78.4,90.5,75.5,53.9,21.1,35.3,48.7,35.2,25.8
153.0,49.6,80.4,87.2,76.5,52.2,19.8,34.6,46.8,34.3,25.2
160.0,74.4,93.2,102.6,89.7,66.3,22.2,39.0,52.0,39.5,34.1
161.5,68.0,92.7,98.4,86.8,59.4,23.4,36.7,51.9,38.0,30.4
155.7,50.6,78.3,90.0,79.0,52.8,19.0,35.2,49.6,33.5,25.5
167.9,59.1,84.6,93.8,78.5,54.1,21.3,36.5,51.9,34.0,26.1
166.2,71.2,90.9,104.5,86.4,63.3,22.7,36.8,51.7,38.8,30.4
169.6,84.4,112.1,112.1,96.7,66.5,21.2,37.1,51.8,37.8,34.0
165.7,54.7,89.2,93.9,76.0,54.8,19.0,38.4,53.1,33.9,26.7
149.5,48.7,81.4,90.3,72.6,55.4,20.8,35.6,46.3,36.4,27.0
164.4,61.2,93.9,98.9,84.2,57.9,21.2,36.6,51.1,35.5,28.0
165.2,72.2,93.3,103.5,86.5,64.0,22.0,35.3,53.2,40.3,33.7
156.6,56.7,89.4,95.9,88.8,57.5,19.8,32.2,50.2,34.7,26.9
165.3,68.8,95.7,100.2,81.9,61.7,21.8,38.7,53.4,38.2,32.0
160.4,54.2,78.7,94.5,73.9,55.8,20.7,34.6,48.6,37.0,25.1
159.4,61.1,85.3,98.0,80.5,60.3,21.4,36.4,49.7,37.4,28.8
162.7,67.2,98.9,103.8,88.0,58.8,20.3,36.5,50.5,35.0,28.1
172.9,74.9,92.7,102.9,81.0,63.1,23.0,37.4,55.7,40.6,30.7
160.2,58.5,88.3,92.8,80.3,54.3,20.7,36.9,50.2,36.2,27.4
161.5,60.5,93.0,97.7,78.7,57.5,19.5,35.8,51.0,35.7,28.5
164.5,60.1,86.2,98.6,78.7,57.7,22.7,37.2,50.7,36.9,27.0
162.3,62.1,87.7,94.8,82.1,57.8,22.4,33.3,50.1,40.5,30.1
159.5,60.9,83.0,92.2,72.3,57.7,21.7,35.5,51.0,37.3,29.8
148.0,47.0,79.8,83.3,62.8,52.0,20.0,33.9,45.3,32.8,27.2
169.6,78.6,95.5,108.5,95.1,66.5,21.9,37.6,55.1,41.0,35.8
168.0,72.5,95.8,106.6,85.7,64.8,21.5,38.4,54.0,39.1,33.0
159.0,51.6,78.7,89.4,72.6,53.6,19.5,35.3,49.3,33.3,26.8
152.9,50.1,80.2,87.0,70.0,54.3,20.6,34.9,46.6,37.5,26.3
155.1,62.6,91.7,98.0,86.0,59.7,19.7,34.2,49.8,35.7,30.3
170.9,78.7,94.2,107.2,83.2,68.7,22.2,38.0,57.0,41.0,32.8
158.9,57.2,94.7,92.7,81.8,53.0,20.0,33.9,49.2,34.2,28.9
161.6,67.0,90.2,105.8,81.3,65.6,19.4,37.4,53.2,34.8,28.2
164.3,53.5,82.5,92.5,70.5,55.5,20.0,36.0,50.6,33.7,25.6
158.7,63.8,84.4,103.7,76.8,64.7,20.5,35.0,51.3,36.9,29.5
169.1,75.2,88.8,104.3,77.9,66.9,23.4,35.1,53.3,42.7,32.6
155.8,51.9,82.4,89.4,69.9,53.2,20.0,36.4,49.3,33.8,27.0
161.1,60.2,84.3,96.1,76.8,58.5,20.4,35.9,51.6,37.3,28.4
172.4,70.1,91.5,101.1,89.8,59.9,21.1,39.2,55.4,39.2,30.7
162.3,78.2,95.8,106.3,90.0,66.4,25.5,38.3,53.0,40.8,33.9
168.6,61.1,88.0,90.3,79.1,56.2,23.0,37.6,51.8,35.4,26.8
158.7,63.1,101.1,97.3,89.5,57.8,18.7,35.1,47.6,33.0,30.4
154.6,54.0,80.3,90.3,71.0,55.2,19.9,32.9,47.4,37.0,29.5
168.2,61.9,91.4,94.1,82.7,55.8,20.4,35.4,54.5,32.5,27.8
151.9,57.7,84.8,98.5,81.2,58.5,20.9,34.9,48.2,36.7,28.2
163.1,67.3,86.7,100.2,80.8,62.9,22.5,35.4,53.3,38.7,30.8
152.5,60.8,90.9,102.7,78.9,60.9,22.7,35.9,49.5,38.3,29.5
165.7,90.5,111.0,115.8,109.2,71.9,24.2,37.2,52.8,43.8,34.3
165.3,68.2,97.5,99.5,81.5,62.3,20.6,35.7,53.4,36.3,33.6
144.7,68.3,101.8,103.6,93.7,65.0,21.6,35.0,44.1,39.9,36.8
161.5,77.8,106.8,105.6,104.0,64.2,20.7,38.3,53.2,35.6,33.5
173.2,64.8,95.8,100.9,85.4,57.3,21.2,36.5,54.9,35.7,28.2
173.3,108.2,121.2,126.5,107.6,79.2,23.5,37.9,55.3,45.6,38.8
176.0,87.5,100.4,116.5,103.1,72.8,22.6,33.9,56.4,38.8,36.6
166.9,78.8,105.2,107.8,93.0,64.1,23.1,40.6,53.2,39.3,33.0
160.2,84.4,107.3,112.4,97.6,73.1,22.0,36.3,53.3,43.3,38.7
161.1,66.7,91.0,99.8,91.6,59.0,21.1,36.3,51.1,37.6,30.6
160.7,74.9,105.7,103.0,92.7,63.1,21.2,37.7,53.3,39.5,36.9
158.2,82.7,104.3,115.8,103.2,71.6,21.7,35.2,50.2,41.4,35.2
163.6,69.5,90.2,105.7,92.5,66.4,21.0,37.1,51.1,37.8,31.8
170.2,69.7,90.9,102.7,88.9,59.0,23.2,36.6,53.2,38.3,30.5
159.1,52.8,78.3,88.7,70.8,54.0,19.6,35.7,51.6,34.6,28.0
172.4,78.5,103.6,106.2,92.5,64.2,22.4,35.7,53.9,38.4,32.4
165.7,66.9,96.5,103.0,83.3,59.9,21.3,37.6,53.8,37.3,28.1
159.1,55.6,83.0,92.9,82.7,55.0,20.7,36.9,49.5,35.7,28.5
163.0,84.0,107.7,116.0,104.2,69.2,21.3,33.8,50.4,42.0,36.9
173.0,83.1,94.5,106.1,96.1,65.0,26.7,37.2,54.1,45.2,34.8
169.5,73.5,94.3,106.4,86.6,66.5,21.8,35.8,53.8,38.3,32.1
159.8,76.3,94.8,111.0,91.1,70.2,22.1,37.5,52.0,39.7,32.0
160.6,63.7,95.3,100.6,87.5,59.2,20.3,34.9,50.0,35.3,29.7
164.4,70.0,97.5,101.6,90.6,62.9,20.8,36.7,52.3,37.6,33.0
157.5,62.6,92.3,103.7,83.5,61.1,20.9,34.8,50.0,37.1,29.5
164.2,60.7,88.1,96.0,78.7,58.5,20.8,35.2,52.3,35.5,26.3
161.5,70.5,98.6,103.1,94.3,63.5,19.8,36.3,53.5,36.1,32.7
157.0,68.9,98.8,111.0,91.3,64.6,20.6,34.6,49.3,39.0,30.9
160.7,63.3,89.6,97.4,77.8,60.1,22.7,34.9,50.7,38.8,30.9
162.6,56.4,82.3,91.6,72.2,52.9,21.3,34.5,52.5,37.4,27.6
172.9,72.9,93.5,100.9,84.3,59.0,22.6,39.6,55.8,38.9,30.5
150.1,61.8,93.2,97.0,78.2,62.6,21.3,33.3,49.4,37.3,30.7
165.7,61.8,88.3,94.7,79.1,58.9,20.6,34.8,53.0,35.9,29.2
161.4,54.6,81.3,91.1,76.1,55.2,20.9,36.6,51.2,33.0,26.6
166.0,68.6,95.4,101.5,85.3,60.5,21.8,38.5,54.6,36.7,28.7
167.5,64.1,88.4,92.7,72.5,58.1,21.8,37.5,53.2,37.1,30.6
163.8,63.5,86.5,97.0,77.9,59.0,21.0,38.2,54.3,37.3,28.5
158.4,63.4,86.9,101.0,83.4,65.4,20.4,33.4,52.6,35.5,29.0
168.0,68.4,92.7,102.1,80.0,62.5,22.3,38.6,53.2,37.4,29.5
166.7,68.0,89.6,96.5,83.5,60.8,22.8,37.4,53.6,40.1,32.0
175.8,75.1,94.6,105.3,82.5,63.5,23.7,36.7,56.0,38.4,30.3
168.8,85.1,95.0,113.9,96.2,70.0,24.1,39.0,55.4,42.3,32.2
163.6,58.2,89.5,96.5,82.3,56.7,21.6,35.5,50.0,33.3,27.0
160.7,70.9,91.0,103.6,84.6,64.0,21.8,37.5,51.7,40.2,31.3
159.4,66.4,87.6,106.2,95.9,61.6,22.0,34.5,51.1,38.0,31.0
169.4,75.7,96.2,102.5,90.7,61.7,23.8,36.9,53.4,40.8,31.9
160.6,63.2,91.0,99.3,80.7,60.4,20.8,36.8,51.7,36.2,29.4
168.7,67.4,86.3,98.7,85.3,59.9,22.7,36.7,53.5,36.9,30.7
157.4,60.2,89.6,97.8,75.3,60.7,20.7,38.4,51.2,35.9,29.8
160.3,61.6,89.8,96.5,83.9,55.3,21.7,35.8,51.0,35.7,28.3
155.9,58.4,92.1,92.2,76.2,59.3,20.6,35.6,50.0,36.3,31.0
165.9,71.7,91.4,104.2,86.1,62.0,21.5,38.8,51.6,38.8,31.6
161.4,60.6,92.0,96.0,84.5,57.0,20.3,33.8,50.2,34.4,29.9
163.0,64.8,86.9,99.4,81.8,60.0,22.6,37.8,52.3,40.2,29.5
143.5,47.8,86.0,88.5,76.0,53.7,19.7,32.2,42.4,34.4,26.5
167.2,75.1,95.1,103.7,88.5,63.0,23.0,37.8,53.1,38.9,32.2
170.8,73.9,93.6,102.0,87.2,62.5,21.3,37.5,55.9,38.0,31.5
167.6,68.6,101.7,99.1,88.7,54.4,21.7,37.1,51.6,38.2,28.5
160.9,62.0,84.4,101.8,78.8,60.6,22.2,36.1,51.4,36.3,27.4
159.0,74.0,100.0,105.5,93.7,63.8,24.4,35.2,50.4,43.7,30.6
162.9,59.8,83.2,94.6,79.8,55.2,21.7,36.2,51.0,35.5,29.6
159.8,64.5,88.8,98.7,82.6,61.0,21.7,36.1,51.3,37.4,30.6
156.0,56.3,89.5,93.9,76.1,55.8,20.5,34.0,50.5,35.5,28.0
168.8,68.6,91.9,95.9,82.2,59.8,21.2,37.6,53.3,38.8,32.0
174.5,69.6,90.6,97.0,80.3,59.1,20.5,39.7,55.2,35.4,30.1
167.3,63.1,86.5,95.5,79.1,58.8,20.3,36.0,54.0,34.9,31.9
166.2,72.9,95.0,103.5,84.6,64.1,21.7,39.1,52.5,36.5,31.6
157.6,54.8,90.6,88.9,76.2,51.7,19.0,37.1,47.7,34.1,27.9
172.0,65.0,90.8,95.4,86.0,58.5,19.7,35.8,53.6,35.9,28.2
170.1,70.0,90.6,103.3,86.7,59.5,22.5,38.8,54.4,38.1,30.7
162.0,58.0,81.5,93.0,79.3,54.0,19.8,35.5,49.2,36.4,27.3
167.0,73.8,95.2,104.4,92.8,62.8,22.7,38.5,53.8,37.3,30.0
163.0,47.8,77.5,85.3,67.2,47.6,19.5,36.0,50.1,33.0,23.0
163.6,58.3,81.5,95.8,78.5,57.1,21.6,35.2,50.3,34.6,29.1
171.4,84.9,95.6,117.7,91.6,72.8,25.4,36.7,55.5,45.5,32.8
170.2,73.2,92.7,102.7,85.4,65.5,23.3,37.5,55.1,40.7,28.8
159.0,60.9,85.5,98.1,77.8,61.4,20.7,35.7,50.4,38.0,27.4
164.3,65.4,90.0,103.1,77.1,59.8,22.7,35.5,52.3,38.9,30.0
176.9,83.2,94.6,110.1,89.7,65.8,22.5,39.6,56.2,40.5,30.7
154.9,59.1,88.2,97.0,82.2,58.1,20.4,37.1,48.9,35.7,28.9
153.3,69.5,97.3,98.5,93.5,59.9,22.9,39.6,49.0,40.7,33.9
159.2,60.9,84.8,96.4,82.8,58.5,20.7,34.4,49.4,37.2,27.8
160.9,65.0,90.3,97.5,84.1,58.8,21.2,37.8,50.7,36.7,31.3
156.9,55.0,81.5,93.3,75.4,55.2,21.8,35.9,48.7,35.1,28.0
158.6,65.9,88.3,101.7,86.5,63.8,21.8,37.8,49.0,38.2,29.8
157.4,70.1,90.2,105.9,82.7,62.9,21.8,36.4,50.2,39.5,32.1
161.7,68.9,93.0,101.2,88.7,61.2,22.2,36.2,49.3,37.6,32.7
158.9,60.7,86.6,97.2,83.6,59.5,21.5,36.8,50.3,36.3,27.5
167.9,73.6,93.1,104.0,91.7,64.8,22.5,35.7,56.1,38.0,34.3
170.0,56.4,82.6,91.5,73.9,53.0,19.2,37.3,53.0,33.8,26.4
162.3,56.6,84.7,93.1,77.9,53.6,21.5,38.4,49.9,33.8,26.4
167.7,68.1,85.7,98.1,77.5,59.0,21.5,38.1,53.5,38.6,31.6
159.8,66.0,92.0,101.8,86.0,63.0,21.0,36.8,50.0,36.6,31.0
162.5,53.6,78.4,89.8,70.0,49.8,20.3,37.6,51.8,35.2,27.7
168.5,64.7,84.0,96.3,81.2,58.7,21.3,36.8,55.1,36.1,27.4
168.5,77.6,102.5,105.9,90.8,64.9,22.4,38.3,52.8,38.7,30.9
162.3,56.3,79.4,89.8,73.3,56.2,21.7,37.8,52.2,34.3,28.0
167.4,67.5,94.5,99.4,90.4,57.9,21.9,36.8,52.3,35.5,31.0
165.3,60.4,89.0,95.9,81.4,57.3,21.3,36.7,51.1,36.7,28.8
158.7,54.2,95.7,96.5,87.2,54.8,18.5,34.3,47.4,31.3,26.5
159.5,66.4,100.8,107.1,98.0,62.8,20.3,35.9,49.7,36.0,30.7
156.3,74.4,99.8,109.6,104.6,68.5,22.7,35.2,49.8,38.1,34.1
167.4,62.1,90.9,98.0,84.1,55.7,21.4,37.5,53.4,34.8,27.7
143.9,58.5,98.2,97.7,82.4,60.8,21.8,33.7,42.8,37.7,29.8
171.8,81.0,101.8,107.4,95.5,65.4,21.9,35.8,54.3,39.3,33.8
158.9,51.1,79.6,93.0,71.7,52.2,19.4,35.9,46.0,32.5,27.0
164.5,71.7,111.2,103.0,96.4,60.8,21.6,39.0,51.5,37.6,33.3
167.7,60.7,91.3,100.5,75.8,58.0,21.2,38.4,52.2,35.8,27.8
155.2,59.1,88.4,103.0,82.9,60.1,21.2,32.7,47.9,36.0,29.6
152.3,63.6,107.3,100.5,99.9,57.5,19.7,36.0,48.1,36.0,28.5
161.2,71.5,101.2,108.8,94.1,68.3,19.7,33.8,51.2,36.9,32.2
164.2,57.4,91.7,94.6,77.6,55.9,19.6,35.5,52.4,33.9,27.4
173.2,71.6,97.9,100.3,82.2,61.5,23.0,35.9,54.7,37.8,28.4
160.0,54.0,87.7,93.1,75.2,56.8,19.5,36.4,48.5,33.7,27.6
140.9,42.6,82.4,81.5,71.6,49.3,21.1,33.7,41.2,35.4,23.5
162.0,58.5,88.9,92.6,75.9,54.5,21.2,35.1,49.8,36.4,28.7
174.6,82.8,96.0,111.2,89.8,68.6,22.4,41.1,58.0,39.2,31.7
168.8,74.0,98.3,105.5,85.2,64.6,21.1,36.7,58.3,40.9,30.4
160.6,76.5,97.6,105.4,92.0,66.8,24.1,36.9,49.5,43.2,34.0
165.8,85.2,102.9,113.0,104.7,69.3,25.2,37.6,52.6,44.5,37.1
159.0,67.1,91.5,106.6,90.4,65.1,21.9,34.8,48.7,37.0,32.8
178.1,76.0,92.2,106.0,87.5,65.1,22.7,39.0,55.1,38.9,31.3
169.0,69.5,99.2,106.2,85.0,64.0,21.9,34.6,52.3,38.6,29.0
165.4,75.4,101.5,107.9,98.7,65.6,22.3,39.3,54.5,39.5,31.1
158.3,66.3,94.5,107.9,87.0,62.9,23.0,37.8,48.1,38.5,30.2
152.3,48.0,84.3,91.2,74.3,52.9,19.3,35.0,47.5,32.3,27.0
168.5,83.0,109.6,110.0,91.0,67.7,22.1,38.6,52.0,41.5,33.5
167.2,75.6,97.4,109.5,96.4,65.3,22.5,37.3,56.2,38.5,30.2
164.1,78.4,103.2,104.6,93.4,62.6,22.7,38.8,53.2,39.6,33.1
164.4,59.4,88.2,98.5,78.0,58.5,20.4,39.0,50.5,36.3,28.9
159.7,76.6,101.3,110.4,95.1,66.9,21.3,36.0,51.4,40.2,34.4
173.2,67.8,89.9,96.9,79.5,59.4,21.4,38.9,55.8,35.8,32.1
152.9,51.7,84.7,90.7,81.5,50.4,19.7,33.9,46.1,34.4,29.0
162.0,66.2,95.3,101.5,84.8,60.0,21.6,38.7,49.4,36.9,30.4
164.3,66.5,99.3,96.6,79.7,57.1,21.2,33.9,51.3,35.3,30.2
155.6,61.3,89.7,96.1,92.7,59.3,20.2,35.4,48.0,36.6,30.4
163.0,72.9,101.5,108.6,98.6,64.5,21.7,38.0,53.9,38.5,32.2
161.4,70.1,92.4,110.3,88.4,63.2,21.5,36.2,50.0,36.8,33.3
146.4,42.6,73.7,87.2,67.3,51.7,19.1,32.7,43.4,33.3,24.2
174.9,72.9,96.2,103.9,81.0,60.4,21.4,39.8,55.0,37.2,31.0
161.8,76.1,99.8,107.6,93.3,66.3,25.0,35.7,50.6,40.9,32.6
163.1,71.9,93.7,107.7,99.5,67.2,19.6,36.4,51.8,38.3,32.9
170.4,79.4,100.4,110.0,96.6,67.2,22.7,39.0,53.6,38.9,33.9
166.9,70.5,92.4,103.6,87.4,59.7,22.1,38.0,52.3,37.2,29.9
158.6,72.7,102.3,104.4,101.3,63.2,21.1,36.1,50.5,39.3,34.6
160.2,60.9,88.7,99.8,73.5,60.6,21.8,37.5,51.1,35.7,29.3
162.0,80.0,95.0,113.0,107.2,69.3,21.1,37.4,49.9,39.4,37.6
157.5,62.5,91.7,104.6,83.4,60.9,22.0,35.7,51.7,36.8,29.4
151.3,76.8,105.2,116.7,106.5,69.7,23.3,36.2,46.9,40.4,34.3
157.3,57.8,86.8,97.3,81.8,59.3,20.0,35.4,48.7,35.3,30.1
164.9,63.9,86.1,99.0,82.8,58.7,21.0,37.2,53.3,36.8,29.4
165.7,74.9,98.0,104.0,94.5,64.9,22.1,37.8,53.8,37.8,33.1
153.8,65.0,94.5,100.2,90.0,60.4,21.7,38.0,48.2,38.0,31.8
168.4,63.3,85.7,103.3,83.1,61.6,19.5,33.8,53.7,34.4,28.6
155.0,52.6,88.5,93.2,82.2,55.4,19.7,33.4,48.5,32.5,29.2
163.0,76.6,99.4,111.7,102.1,67.1,21.1,36.5,51.5,39.2,35.8
169.3,93.4,120.2,114.8,115.7,71.4,23.1,40.0,58.0,41.2,39.0
155.7,66.7,98.2,104.2,86.1,63.5,20.4,37.0,51.0,36.2,31.6
162.7,62.2,88.2,97.1,76.5,60.3,23.5,36.9,49.3,37.3,31.1
166.6,94.2,120.8,107.8,108.5,67.2,22.4,39.1,53.1,40.3,38.3
159.9,64.1,93.0,99.5,88.0,57.9,21.6,38.0,50.9,37.0,30.6
154.7,69.2,98.5,107.4,101.2,65.9,19.1,33.1,49.0,35.3,31.8
163.6,64.6,92.2,100.6,83.1,60.5,22.1,36.9,51.6,37.2,29.6
154.7,52.5,88.9,91.6,79.7,53.6,21.0,34.7,48.9,36.8,27.4
162.9,49.0,79.2,91.8,76.2,49.5,18.4,31.2,50.4,29.8,24.0
156.0,74.9,99.7,110.8,92.2,69.6,20.2,35.4,48.5,39.0,35.2
175.1,85.2,105.1,109.2,103.5,65.4,23.8,36.0,56.1,39.6,31.7
162.5,77.2,90.8,108.3,101.2,68.8,23.3,36.4,52.4,40.7,34.8
157.3,64.3,96.4,98.6,86.4,61.7,19.8,36.5,48.9,34.6,32.1
159.9,72.2,98.0,107.9,96.2,68.6,20.4,31.1,50.0,37.8,34.8
154.7,69.3,97.2,98.3,91.4,59.9,21.4,36.1,47.0,38.7,33.1
173.5,73.7,92.1,109.4,86.2,63.6,21.8,39.0,54.4,36.3,30.5
167.0,72.5,100.3,104.5,95.7,62.5,21.6,37.8,52.5,37.2,30.2
167.8,81.6,103.5,114.7,89.7,69.6,22.3,38.4,53.8,40.6,35.7
