weight,stature,calf_circumference,biacromial_breadth,bicristal_breadth,waist_circumference,biceps_circumference_flexed
581.0,1655.0,340.0,365.0,230.0,745.0,275.0
473.0,1609.0,303.0,371.0,208.0,650.0,244.0
657.0,1570.0,340.0,315.0,246.0,989.0,265.0
580.0,1601.0,334.0,356.0,221.0,837.0,280.0
589.0,1587.0,349.0,373.0,197.0,693.0,285.0
610.0,1687.0,322.0,370.0,231.0,780.0,278.0
563.0,1625.0,328.0,345.0,212.0,773.0,256.0
583.0,1626.0,348.0,352.0,176.0,702.0,285.0
651.0,1617.0,325.0,372.0,212.0,868.0,272.0
679.0,1594.0,359.0,350.0,235.0,869.0,283.0
676.0,1690.0,358.0,365.0,236.0,869.0,263.0
721.0,1630.0,374.0,357.0,227.0,954.0,300.0
647.0,1610.0,339.0,356.0,219.0,858.0,292.0
605.0,1568.0,352.0,364.0,200.0,778.0,302.0
575.0,1741.0,354.0,327.0,229.0,665.0,265.0
464.0,1448.0,314.0,313.0,208.0,755.0,271.0
626.0,1613.0,334.0,371.0,215.0,871.0,270.0
604.0,1606.0,339.0,342.0,208.0,755.0,283.0
648.0,1684.0,348.0,361.0,246.0,840.0,273.0
492.0,1582.0,318.0,361.0,191.0,699.0,240.0
835.0,1642.0,431.0,353.0,223.0,919.0,340.0
508.0,1576.0,323.0,352.0,189.0,683.0,259.0
535.0,1652.0,305.0,358.0,235.0,693.0,268.0
659.0,1558.0,355.0,342.0,220.0,892.0,306.0
602.0,1588.0,338.0,361.0,225.0,853.0,270.0
676.0,1621.0,353.0,345.0,243.0,935.0,310.0
509.0,1550.0,300.0,357.0,206.0,758.0,256.0
564.0,1563.0,365.0,368.0,182.0,754.0,263.0
680.0,1653.0,336.0,363.0,231.0,863.0,287.0
650.0,1617.0,353.0,345.0,209.0,786.0,308.0
499.0,1606.0,324.0,373.0,213.0,720.0,255.0
642.0,1710.0,366.0,381.0,227.0,786.0,302.0
539.0,1607.0,345.0,358.0,172.0,710.0,245.0
558.0,1640.0,328.0,368.0,221.0,720.0,253.0
690.0,1711.0,371.0,374.0,221.0,763.0,290.0
617.0,1638.0,345.0,369.0,238.0,826.0,266.0
512.0,1597.0,325.0,371.0,175.0,636.0,245.0
578.0,1662.0,364.0,362.0,220.0,691.0,268.0
573.0,1590.0,358.0,366.0,205.0,733.0,258.0
658.0,1522.0,368.0,364.0,214.0,863.0,313.0
547.0,1632.0,350.0,364.0,224.0,702.0,252.0
676.0,1697.0,380.0,373.0,243.0,771.0,280.0
677.0,1552.0,355.0,333.0,222.0,941.0,311.0
566.0,1537.0,365.0,356.0,207.0,741.0,284.0
812.0,1739.0,395.0,377.0,249.0,955.0,343.0
608.0,1593.0,358.0,357.0,226.0,843.0,282.0
576.0,1631.0,359.0,355.0,216.0,772.0,280.0
517.0,1688.0,334.0,351.0,211.0,688.0,237.0
639.0,1752.0,325.0,378.0,275.0,817.0,273.0
672.0,1652.0,376.0,366.0,237.0,834.0,290.0
578.0,1569.0,363.0,322.0,252.0,862.0,274.0
590.0,1667.0,332.0,378.0,210.0,815.0,255.0
764.0,1731.0,365.0,380.0,262.0,930.0,291.0
710.0,1611.0,353.0,358.0,206.0,925.0,282.0
524.0,1532.0,322.0,330.0,199.0,743.0,261.0
553.0,1626.0,346.0,346.0,220.0,791.0,263.0
575.0,1646.0,333.0,350.0,204.0,738.0,268.0
806.0,1772.0,386.0,372.0,230.0,925.0,325.0
571.0,1585.0,337.0,350.0,247.0,804.0,261.0
674.0,1635.0,364.0,340.0,197.0,855.0,314.0
743.0,1652.0,389.0,349.0,226.0,942.0,305.0
669.0,1690.0,388.0,372.0,243.0,797.0,286.0
550.0,1578.0,358.0,348.0,194.0,666.0,270.0
585.0,1713.0,348.0,345.0,227.0,780.0,268.0
626.0,1603.0,350.0,361.0,248.0,912.0,275.0
609.0,1646.0,366.0,366.0,231.0,868.0,260.0
496.0,1557.0,330.0,343.0,226.0,671.0,254.0
604.0,1617.0,358.0,354.0,205.0,785.0,282.0
641.0,1580.0,371.0,346.0,202.0,827.0,288.0
580.0,1524.0,350.0,350.0,223.0,848.0,290.0
552.0,1653.0,340.0,358.0,220.0,753.0,262.0
713.0,1593.0,352.0,353.0,217.0,1018.0,305.0
671.0,1596.0,369.0,342.0,232.0,782.0,313.0
493.0,1545.0,340.0,339.0,190.0,680.0,244.0
967.0,1742.0,406.0,380.0,293.0,1085.0,350.0
555.0,1586.0,330.0,360.0,238.0,760.0,270.0
576.0,1640.0,353.0,353.0,233.0,741.0,261.0
501.0,1487.0,336.0,356.0,230.0,726.0,262.0
666.0,1627.0,380.0,370.0,230.0,775.0,304.0
829.0,1640.0,418.0,349.0,249.0,1025.0,332.0
658.0,1605.0,383.0,351.0,227.0,787.0,263.0
610.0,1613.0,348.0,368.0,201.0,756.0,280.0
515.0,1588.0,319.0,356.0,215.0,726.0,240.0
625.0,1702.0,360.0,355.0,212.0,763.0,270.0
710.0,1622.0,378.0,377.0,222.0,825.0,307.0
497.0,1703.0,315.0,387.0,244.0,719.0,248.0
630.0,1570.0,371.0,360.0,225.0,827.0,279.0
590.0,1623.0,323.0,360.0,209.0,855.0,273.0
457.0,1572.0,303.0,323.0,208.0,677.0,233.0
786.0,1687.0,390.0,368.0,233.0,991.0,304.0
733.0,1692.0,366.0,386.0,232.0,793.0,300.0
622.0,1636.0,352.0,356.0,201.0,837.0,280.0
654.0,1717.0,362.0,367.0,218.0,713.0,262.0
680.0,1655.0,373.0,369.0,203.0,813.0,305.0
683.0,1688.0,388.0,361.0,231.0,756.0,302.0
504.0,1645.0,294.0,361.0,181.0,664.0,230.0
614.0,1616.0,330.0,358.0,230.0,857.0,272.0
530.0,1641.0,312.0,339.0,227.0,746.0,242.0
679.0,1633.0,376.0,358.0,190.0,750.0,291.0
644.0,1591.0,379.0,350.0,222.0,843.0,274.0
636.0,1673.0,365.0,401.0,236.0,749.0,280.0
485.0,1633.0,297.0,320.0,223.0,716.0,225.0
668.0,1686.0,359.0,360.0,245.0,767.0,284.0
677.0,1609.0,373.0,362.0,223.0,834.0,311.0
530.0,1567.0,323.0,351.0,202.0,734.0,290.0
647.0,1571.0,366.0,359.0,218.0,856.0,305.0
642.0,1630.0,366.0,347.0,192.0,769.0,305.0
639.0,1581.0,365.0,358.0,214.0,822.0,309.0
455.0,1673.0,312.0,350.0,213.0,734.0,213.0
590.0,1647.0,338.0,339.0,211.0,712.0,257.0
585.0,1618.0,364.0,331.0,225.0,792.0,270.0
537.0,1551.0,318.0,354.0,217.0,717.0,277.0
631.0,1608.0,361.0,365.0,232.0,892.0,289.0
735.0,1680.0,379.0,360.0,241.0,958.0,305.0
807.0,1620.0,395.0,342.0,231.0,971.0,352.0
537.0,1634.0,313.0,358.0,227.0,690.0,271.0
737.0,1662.0,360.0,375.0,247.0,1000.0,301.0
430.0,1428.0,312.0,319.0,164.0,635.0,273.0
627.0,1636.0,340.0,359.0,192.0,796.0,295.0
715.0,1623.0,380.0,361.0,211.0,943.0,325.0
610.0,1593.0,338.0,350.0,224.0,807.0,277.0
513.0,1568.0,323.0,351.0,218.0,725.0,269.0
642.0,1634.0,370.0,353.0,214.0,821.0,277.0
596.0,1649.0,344.0,357.0,204.0,726.0,271.0
715.0,1578.0,350.0,365.0,211.0,943.0,306.0
626.0,1671.0,347.0,377.0,219.0,824.0,274.0
732.0,1675.0,368.0,376.0,253.0,894.0,311.0
744.0,1682.0,387.0,353.0,220.0,786.0,305.0
619.0,1658.0,349.0,372.0,225.0,770.0,280.0
651.0,1602.0,337.0,336.0,219.0,868.0,285.0
710.0,1646.0,375.0,363.0,220.0,835.0,300.0
716.0,1653.0,397.0,373.0,237.0,859.0,315.0
695.0,1604.0,396.0,357.0,237.0,887.0,315.0
579.0,1596.0,350.0,340.0,251.0,811.0,260.0
705.0,1643.0,401.0,346.0,254.0,795.0,308.0
595.0,1653.0,342.0,382.0,174.0,748.0,282.0
476.0,1556.0,298.0,307.0,234.0,775.0,243.0
607.0,1628.0,339.0,323.0,184.0,743.0,264.0
524.0,1494.0,342.0,364.0,178.0,645.0,275.0
729.0,1719.0,344.0,388.0,209.0,899.0,295.0
478.0,1527.0,306.0,337.0,196.0,689.0,235.0
603.0,1643.0,375.0,348.0,207.0,688.0,275.0
521.0,1574.0,322.0,362.0,178.0,693.0,255.0
635.0,1665.0,352.0,379.0,253.0,863.0,273.0
595.0,1640.0,348.0,359.0,230.0,755.0,275.0
510.0,1598.0,325.0,347.0,231.0,680.0,240.0
580.0,1609.0,350.0,365.0,202.0,730.0,292.0
537.0,1578.0,353.0,330.0,193.0,649.0,256.0
564.0,1566.0,334.0,337.0,191.0,795.0,262.0
595.0,1654.0,342.0,386.0,182.0,690.0,277.0
603.0,1703.0,321.0,389.0,220.0,785.0,263.0
633.0,1620.0,393.0,380.0,216.0,747.0,280.0
778.0,1721.0,412.0,377.0,217.0,843.0,310.0
583.0,1683.0,343.0,338.0,196.0,692.0,262.0
691.0,1635.0,411.0,390.0,210.0,778.0,280.0
669.0,1671.0,364.0,346.0,197.0,776.0,295.0
633.0,1673.0,339.0,383.0,206.0,801.0,275.0
654.0,1691.0,345.0,355.0,209.0,885.0,285.0
540.0,1551.0,342.0,328.0,185.0,736.0,260.0
653.0,1713.0,360.0,363.0,217.0,807.0,272.0
521.0,1643.0,320.0,341.0,183.0,680.0,244.0
576.0,1583.0,337.0,361.0,231.0,792.0,277.0
613.0,1588.0,373.0,338.0,206.0,815.0,290.0
706.0,1637.0,368.0,313.0,221.0,868.0,306.0
608.0,1560.0,332.0,345.0,220.0,831.0,285.0
689.0,1657.0,395.0,362.0,201.0,794.0,308.0
473.0,1548.0,316.0,329.0,206.0,655.0,240.0
621.0,1700.0,357.0,363.0,229.0,858.0,266.0
489.0,1578.0,327.0,347.0,210.0,690.0,254.0
641.0,1652.0,345.0,343.0,202.0,749.0,282.0
597.0,1534.0,348.0,349.0,201.0,773.0,295.0
620.0,1623.0,361.0,341.0,180.0,703.0,282.0
654.0,1684.0,352.0,382.0,232.0,794.0,286.0
480.0,1666.0,304.0,348.0,204.0,628.0,253.0
638.0,1648.0,341.0,369.0,204.0,789.0,258.0
745.0,1682.0,382.0,360.0,214.0,923.0,299.0
658.0,1605.0,350.0,355.0,202.0,799.0,300.0
631.0,1667.0,350.0,363.0,176.0,731.0,280.0
693.0,1652.0,359.0,312.0,211.0,929.0,295.0
629.0,1693.0,382.0,365.0,191.0,702.0,272.0
723.0,1631.0,388.0,372.0,214.0,859.0,318.0
556.0,1583.0,370.0,367.0,197.0,699.0,258.0
508.0,1655.0,324.0,369.0,222.0,705.0,252.0
671.0,1623.0,395.0,368.0,210.0,769.0,315.0
616.0,1571.0,382.0,342.0,230.0,720.0,275.0
613.0,1528.0,332.0,323.0,228.0,843.0,278.0
683.0,1704.0,344.0,370.0,226.0,825.0,296.0
514.0,1670.0,335.0,370.0,196.0,663.0,250.0
785.0,1693.0,368.0,367.0,228.0,953.0,290.0
631.0,1585.0,365.0,366.0,200.0,803.0,296.0
530.0,1659.0,318.0,343.0,200.0,741.0,260.0
523.0,1563.0,306.0,340.0,228.0,743.0,270.0
635.0,1665.0,374.0,355.0,226.0,749.0,278.0
680.0,1650.0,375.0,358.0,228.0,747.0,303.0
530.0,1570.0,326.0,347.0,193.0,737.0,275.0
613.0,1635.0,342.0,383.0,175.0,755.0,266.0
600.0,1493.0,351.0,350.0,220.0,875.0,263.0
699.0,1637.0,366.0,356.0,226.0,881.0,277.0
625.0,1652.0,369.0,386.0,199.0,714.0,284.0
586.0,1660.0,365.0,372.0,221.0,725.0,277.0
586.0,1626.0,333.0,363.0,201.0,739.0,282.0
483.0,1578.0,316.0,342.0,202.0,710.0,243.0
660.0,1543.0,376.0,368.0,200.0,776.0,310.0
613.0,1608.0,340.0,342.0,190.0,811.0,275.0
546.0,1592.0,332.0,351.0,221.0,715.0,262.0
717.0,1688.0,370.0,360.0,194.0,821.0,296.0
632.0,1586.0,342.0,353.0,247.0,919.0,300.0
678.0,1667.0,363.0,360.0,243.0,830.0,307.0
718.0,1682.0,372.0,360.0,207.0,821.0,280.0
591.0,1681.0,315.0,366.0,227.0,769.0,270.0
631.0,1637.0,358.0,365.0,194.0,772.0,275.0
713.0,1590.0,407.0,357.0,233.0,897.0,307.0
645.0,1652.0,358.0,364.0,188.0,748.0,282.0
680.0,1663.0,371.0,369.0,211.0,813.0,280.0
701.0,1595.0,369.0,392.0,238.0,915.0,305.0
946.0,1676.0,409.0,378.0,259.0,1058.0,371.0
524.0,1496.0,339.0,347.0,201.0,735.0,282.0
628.0,1568.0,362.0,353.0,201.0,790.0,295.0
664.0,1718.0,363.0,366.0,264.0,725.0,278.0
486.0,1625.0,334.0,357.0,243.0,678.0,235.0
652.0,1671.0,357.0,355.0,200.0,805.0,266.0
572.0,1605.0,333.0,364.0,205.0,746.0,270.0
728.0,1695.0,362.0,381.0,200.0,847.0,287.0
659.0,1575.0,364.0,348.0,183.0,833.0,282.0
731.0,1632.0,406.0,334.0,192.0,826.0,327.0
795.0,1664.0,372.0,360.0,234.0,927.0,297.0
575.0,1568.0,323.0,354.0,210.0,818.0,288.0
689.0,1627.0,362.0,377.0,197.0,880.0,300.0
589.0,1532.0,343.0,351.0,229.0,830.0,300.0
582.0,1660.0,340.0,353.0,201.0,748.0,280.0
559.0,1546.0,313.0,336.0,248.0,874.0,236.0
580.0,1624.0,360.0,355.0,214.0,707.0,268.0
603.0,1695.0,364.0,361.0,232.0,717.0,275.0
630.0,1764.0,354.0,390.0,219.0,748.0,273.0
625.0,1646.0,340.0,379.0,226.0,795.0,278.0
680.0,1669.0,406.0,355.0,206.0,758.0,302.0
549.0,1690.0,318.0,375.0,222.0,755.0,248.0
659.0,1610.0,356.0,360.0,265.0,817.0,283.0
676.0,1650.0,362.0,348.0,212.0,852.0,312.0
795.0,1648.0,370.0,398.0,230.0,905.0,310.0
728.0,1683.0,387.0,349.0,223.0,831.0,296.0
752.0,1721.0,403.0,387.0,229.0,802.0,290.0
467.0,1559.0,306.0,310.0,227.0,682.0,238.0
554.0,1597.0,336.0,362.0,230.0,752.0,275.0
615.0,1758.0,354.0,377.0,189.0,718.0,261.0
525.0,1576.0,353.0,368.0,220.0,688.0,305.0
559.0,1636.0,333.0,342.0,230.0,702.0,266.0
596.0,1578.0,343.0,350.0,227.0,884.0,270.0
774.0,1736.0,352.0,370.0,200.0,903.0,310.0
632.0,1620.0,295.0,369.0,196.0,821.0,287.0
593.0,1658.0,358.0,363.0,240.0,745.0,264.0
566.0,1625.0,342.0,356.0,208.0,713.0,282.0
605.0,1613.0,359.0,366.0,196.0,743.0,284.0
761.0,1658.0,413.0,357.0,223.0,918.0,335.0
664.0,1675.0,378.0,377.0,215.0,715.0,300.0
541.0,1538.0,330.0,338.0,198.0,758.0,282.0
640.0,1645.0,355.0,345.0,200.0,855.0,285.0
596.0,1628.0,318.0,340.0,220.0,805.0,265.0
662.0,1718.0,334.0,374.0,218.0,774.0,250.0
656.0,1630.0,357.0,364.0,215.0,743.0,312.0
636.0,1586.0,344.0,341.0,197.0,758.0,300.0
674.0,1663.0,372.0,391.0,225.0,818.0,299.0
560.0,1555.0,335.0,334.0,185.0,705.0,279.0
491.0,1593.0,297.0,343.0,204.0,660.0,230.0
618.0,1588.0,318.0,360.0,212.0,735.0,301.0
825.0,1724.0,372.0,377.0,236.0,1001.0,308.0
739.0,1637.0,344.0,384.0,198.0,914.0,308.0
574.0,1655.0,365.0,345.0,207.0,729.0,275.0
750.0,1606.0,388.0,321.0,196.0,851.0,320.0
600.0,1587.0,355.0,336.0,206.0,752.0,285.0
681.0,1640.0,354.0,367.0,211.0,812.0,303.0
946.0,1750.0,419.0,377.0,245.0,1015.0,358.0
640.0,1661.0,370.0,380.0,213.0,778.0,289.0
704.0,1656.0,385.0,360.0,234.0,772.0,303.0
640.0,1600.0,375.0,346.0,219.0,733.0,273.0
543.0,1608.0,325.0,351.0,190.0,708.0,266.0
538.0,1554.0,353.0,358.0,224.0,708.0,262.0
688.0,1585.0,370.0,338.0,195.0,855.0,322.0
547.0,1706.0,334.0,384.0,225.0,697.0,264.0
655.0,1589.0,347.0,355.0,234.0,861.0,289.0
789.0,1641.0,368.0,366.0,238.0,929.0,330.0
506.0,1662.0,303.0,370.0,204.0,665.0,253.0
694.0,1696.0,383.0,373.0,213.0,728.0,305.0
531.0,1585.0,303.0,342.0,211.0,738.0,270.0
525.0,1604.0,335.0,362.0,205.0,746.0,264.0
570.0,1534.0,335.0,360.0,169.0,698.0,277.0
558.0,1621.0,338.0,352.0,200.0,788.0,279.0
695.0,1675.0,330.0,340.0,226.0,853.0,276.0
593.0,1592.0,345.0,329.0,219.0,853.0,279.0
535.0,1682.0,314.0,355.0,240.0,733.0,228.0
645.0,1590.0,360.0,366.0,212.0,797.0,295.0
622.0,1568.0,333.0,361.0,193.0,831.0,282.0
582.0,1621.0,358.0,369.0,210.0,807.0,270.0
642.0,1548.0,382.0,358.0,198.0,785.0,290.0
846.0,1811.0,414.0,381.0,234.0,881.0,342.0
65.7,156.0,36.0,37.3,26.3,85.0,31.5
53.4,166.5,35.0,37.2,25.0,70.8,27.2
66.3,171.1,38.4,39.7,27.6,72.7,30.0
78.2,166.0,37.2,38.4,27.6,92.3,36.4
88.6,157.2,43.3,37.8,33.6,116.3,32.0
83.7,170.7,39.6,35.6,28.3,96.8,34.2
73.2,164.4,37.3,35.8,28.4,96.4,32.0
76.0,167.1,37.3,36.5,31.0,91.4,33.7
54.5,152.1,34.5,35.5,23.8,75.5,28.3
68.4,159.0,36.7,32.3,29.1,94.4,29.0
99.0,170.7,45.3,40.6,27.4,93.5,40.8
74.2,166.8,35.8,38.7,29.5,94.2,31.6
78.1,165.4,37.5,38.4,29.6,99.5,33.4
71.8,166.6,37.3,41.8,28.4,84.8,32.0
70.9,159.9,37.5,36.5,27.9,92.9,33.9
67.2,167.3,36.2,36.7,28.3,83.5,28.5
62.0,164.7,37.7,37.1,27.1,77.2,29.6
59.5,167.8,33.8,36.5,25.6,80.5,26.4
74.1,167.9,38.2,39.3,27.0,86.8,33.5
60.5,161.5,37.9,35.9,26.1,79.2,29.0
80.0,151.7,41.3,34.2,30.6,113.7,33.6
74.7,167.4,40.6,38.8,27.8,88.1,32.0
49.1,162.3,32.6,33.0,24.9,70.2,26.2
70.3,166.8,35.3,37.2,30.5,95.4,30.8
71.5,164.4,39.6,38.3,26.9,79.6,31.8
70.8,157.9,34.4,37.0,28.0,100.0,31.2
48.8,144.6,34.3,33.8,25.0,74.2,25.7
69.1,162.0,40.0,37.3,27.8,91.2,31.0
73.0,168.4,37.1,38.6,29.7,91.3,30.5
61.0,161.9,35.3,37.0,26.9,82.1,29.4
65.8,159.2,36.8,36.3,29.9,93.0,27.2
70.9,165.5,34.9,32.9,27.0,90.1,32.5
72.8,172.3,37.0,37.0,31.1,93.5,29.0
84.6,167.7,37.8,37.0,29.8,107.7,35.2
94.5,165.4,41.6,34.8,34.7,111.2,38.9
62.7,163.4,34.8,36.5,27.8,81.2,30.5
57.8,168.3,32.5,35.6,26.8,86.9,25.4
52.4,155.2,32.0,33.4,24.8,71.2,28.2
73.2,161.7,38.5,36.0,31.7,105.7,31.1
79.1,158.8,42.1,34.7,28.4,96.4,37.1
89.4,164.1,40.3,37.3,32.6,113.4,37.1
68.9,168.5,38.0,36.8,28.5,86.9,31.7
75.8,165.6,41.8,37.1,28.1,94.2,31.9
73.1,160.3,38.9,36.0,29.7,101.9,30.7
74.8,160.8,39.3,37.5,29.9,86.5,33.0
80.6,166.4,39.3,39.5,30.4,97.5,33.0
71.4,161.9,41.0,39.1,27.1,81.4,32.1
71.2,162.0,35.9,40.3,28.8,94.7,30.5
65.7,172.0,36.2,37.9,27.4,79.4,29.7
47.7,158.2,33.0,34.0,24.4,67.9,25.8
69.6,172.0,36.7,37.9,28.4,89.0,28.8
119.6,172.0,48.2,34.9,36.2,133.4,43.5
88.7,170.1,40.4,37.6,32.5,107.6,35.3
75.4,162.7,36.8,35.5,29.0,100.7,31.5
67.8,153.6,38.8,37.3,28.8,89.7,32.3
60.7,154.6,35.6,38.2,28.9,83.2,29.2
57.2,165.4,35.9,35.6,25.5,76.6,27.0
68.9,160.5,39.4,38.1,27.0,87.8,31.5
71.2,163.0,39.5,35.6,29.0,94.3,33.6
60.4,161.2,36.3,37.1,28.2,82.5,29.0
69.7,175.7,35.5,36.7,25.9,81.2,30.9
85.4,167.0,36.0,36.8,33.0,106.2,33.2
61.7,163.2,31.6,35.3,27.8,91.4,26.9
79.0,163.5,40.9,38.8,31.4,98.7,31.0
67.2,168.2,36.0,38.5,28.3,86.8,28.4
69.5,166.1,37.2,36.0,28.1,83.9,29.6
66.9,159.6,37.6,34.9,27.0,81.4,32.7
57.4,159.6,32.6,38.5,25.5,80.4,27.7
81.5,166.5,41.2,39.4,28.5,92.5,36.2
61.8,161.7,37.8,37.4,26.5,80.5,28.8
64.5,155.5,39.4,35.9,24.2,81.1,27.5
55.7,157.8,36.3,34.1,25.4,75.7,28.3
61.4,158.1,36.7,36.0,29.1,83.9,27.6
66.8,169.8,36.2,38.0,28.3,82.1,29.9
73.0,155.4,37.6,36.0,28.9,100.1,32.5
73.7,175.6,40.5,38.7,27.8,86.0,30.5
69.3,156.6,35.4,35.4,27.5,92.2,30.7
75.7,165.1,39.3,37.2,28.6,101.2,33.0
74.0,158.5,37.7,37.9,30.0,98.1,31.7
68.2,165.7,36.7,36.6,27.1,87.0,29.5
86.7,171.9,39.9,41.0,32.5,93.1,34.1
88.2,182.2,41.6,41.6,29.9,89.5,32.7
78.6,164.9,36.2,38.0,29.4,92.5,32.3
62.2,168.7,36.2,36.4,28.3,75.1,27.5
78.2,169.8,38.7,38.2,33.2,101.9,31.3
60.8,153.0,36.4,33.7,26.0,78.4,30.6
67.4,158.1,36.8,35.9,30.1,91.7,30.8
68.6,160.9,39.1,37.0,26.5,86.5,33.3
67.0,164.4,36.8,37.6,24.4,84.7,31.3
63.5,154.8,39.3,36.8,23.6,78.5,32.0
77.3,160.6,41.8,36.1,32.9,100.4,33.2
55.5,164.2,35.4,36.1,27.1,75.9,27.4
72.7,162.2,37.1,36.0,31.8,95.5,33.3
59.3,166.9,37.5,36.6,23.7,69.4,26.5
99.8,174.5,45.3,40.4,30.0,106.8,36.0
58.1,149.5,33.0,35.6,26.2,94.8,27.5
64.2,149.3,37.0,35.0,26.9,91.2,30.1
75.8,164.1,39.4,37.3,32.2,98.9,32.8
68.3,160.7,39.0,37.9,29.5,88.7,31.0
47.1,156.0,32.0,35.0,25.0,69.8,26.5
66.5,162.5,37.0,35.4,25.9,82.2,30.7
68.5,167.0,36.4,37.3,26.7,88.5,30.5
57.9,161.6,35.4,37.2,27.4,76.4,27.2
64.7,158.2,35.2,37.7,27.2,94.3,30.2
59.1,173.0,32.5,40.1,29.4,80.9,25.3
45.0,150.1,30.4,35.5,24.8,73.9,24.7
57.2,151.5,36.1,33.9,25.0,82.6,28.8
72.1,157.6,38.3,38.7,28.4,96.2,32.6
67.6,162.8,36.4,37.4,28.2,84.9,29.9
71.1,158.6,36.5,36.1,29.3,95.1,31.7
79.1,173.7,43.8,39.8,30.0,88.9,31.7
53.6,157.6,35.3,34.8,25.2,79.0,26.6
63.9,162.6,37.8,36.9,24.6,81.1,28.7
62.8,160.4,34.8,38.0,28.6,83.1,29.0
78.8,167.3,42.3,36.7,29.9,95.8,27.6
59.8,164.2,35.8,35.3,28.2,76.1,27.7
75.2,153.8,39.6,37.7,31.8,107.0,33.4
68.6,157.4,36.0,36.7,27.4,92.3,30.6
66.8,163.7,36.0,35.3,29.4,94.9,31.6
61.3,162.0,35.7,36.1,26.7,85.8,26.8
74.2,173.3,39.3,38.0,30.3,85.9,29.0
52.2,152.6,34.8,35.2,23.9,72.1,28.0
76.7,173.2,39.0,37.1,27.1,90.8,34.9
66.1,162.4,34.5,37.8,28.5,88.0,27.2
50.5,150.7,34.2,34.2,23.5,75.9,29.2
63.7,156.0,37.3,34.7,27.9,91.9,32.3
66.6,164.0,37.3,36.9,28.6,90.8,32.6
61.0,167.5,36.2,36.5,25.8,73.1,28.6
58.1,152.6,36.2,35.0,25.3,82.0,28.7
60.9,162.3,36.3,37.0,24.0,82.1,29.0
57.5,158.4,37.2,35.4,26.1,74.0,29.9
79.7,167.1,39.8,38.4,28.8,102.4,30.2
74.5,155.2,36.9,33.8,27.0,93.2,34.9
61.4,163.3,36.8,35.9,26.8,82.7,30.0
67.7,153.0,38.4,35.6,28.3,89.6,31.2
50.8,160.6,32.0,37.2,28.1,73.8,23.8
63.3,161.7,35.3,35.7,27.2,83.2,29.7
71.1,164.5,39.3,36.4,28.4,85.1,29.9
72.7,168.1,39.1,38.7,27.9,85.9,31.1
67.9,165.5,37.1,36.4,28.7,90.6,29.5
83.3,162.6,40.6,36.5,29.9,102.8,34.2
62.2,163.5,38.0,35.0,25.0,78.6,29.2
61.6,157.2,33.8,35.9,25.5,85.3,31.0
57.3,160.8,36.2,37.2,27.1,74.5,27.0
50.7,166.2,32.4,35.6,25.5,73.7,25.6
61.1,158.2,35.5,38.8,24.1,80.2,27.8
86.6,170.1,35.6,40.5,29.7,104.5,36.7
52.3,160.2,31.6,36.6,25.3,76.3,28.0
67.6,154.9,35.0,36.9,28.4,95.5,28.7
54.9,156.1,33.3,33.5,23.3,71.9,28.0
57.1,167.7,33.8,36.9,23.4,74.6,28.3
64.4,159.4,37.7,35.1,26.1,87.4,32.3
64.9,162.8,35.7,34.9,25.5,77.2,30.5
59.2,154.9,36.4,34.8,27.4,80.2,26.6
56.3,155.9,36.5,36.2,25.9,71.9,27.1
58.0,161.9,33.3,36.6,28.8,86.2,27.1
81.0,169.0,38.5,37.1,31.6,104.4,35.1
64.9,169.8,40.5,37.7,26.3,81.7,28.9
65.4,170.5,35.0,37.0,26.2,81.7,30.9
57.0,162.5,33.6,33.8,24.8,81.6,25.9
80.5,166.6,38.3,37.1,30.5,93.9,32.4
67.1,155.9,39.3,34.2,28.2,86.3,31.4
67.3,159.5,36.4,36.1,27.2,91.5,28.1
55.0,163.4,33.8,37.0,27.3,76.4,25.9
70.8,164.3,37.4,36.4,25.8,89.9,30.3
53.8,166.7,31.1,35.2,25.5,78.2,26.4
77.1,166.1,40.8,38.2,26.3,89.7,34.0
60.2,156.0,35.4,35.0,27.6,81.7,30.0
71.9,161.0,38.1,40.0,25.1,90.0,32.9
61.7,161.0,35.0,36.3,28.3,83.0,28.6
76.1,168.2,41.6,40.3,27.4,94.7,32.1
73.9,160.4,34.7,38.5,30.0,95.8,33.8
56.0,154.0,35.3,34.7,28.2,76.7,30.9
64.7,163.8,40.1,36.3,25.7,77.7,31.8
72.4,165.6,40.0,37.4,29.1,89.6,31.4
70.8,159.7,37.1,37.4,27.8,96.8,31.1
95.3,174.9,41.7,40.5,29.6,99.7,38.4
74.8,166.1,39.3,36.3,25.8,87.9,33.2
70.0,152.6,37.3,34.9,28.9,100.0,34.0
65.5,158.3,36.5,36.3,28.4,93.1,29.2
49.9,153.3,33.0,34.6,25.6,74.8,25.1
55.3,157.5,34.7,36.5,24.1,73.4,28.9
92.4,177.6,39.8,39.5,28.6,102.1,34.3
71.6,171.3,37.2,38.6,26.7,87.4,31.0
67.6,165.3,38.4,38.8,26.0,80.3,30.7
64.1,151.6,34.2,34.3,28.4,93.5,34.2
66.6,165.8,37.4,39.3,26.6,81.0,30.5
66.3,161.7,36.9,35.4,30.3,88.2,32.4
76.3,168.7,39.4,36.2,30.2,92.0,32.9
71.7,160.3,32.8,36.8,31.4,108.5,33.0
64.3,153.9,34.8,34.4,27.8,92.3,31.1
59.1,160.3,35.1,37.2,27.5,84.0,30.0
